Timestamp,transactions-per-second
2019-12-13 03:15:00,2.1
2019-12-13 20:45:00,3.75
2019-12-14 14:15:00,3.16666666666667
2019-12-15 07:45:00,2.58333333333333
2019-12-16 01:15:00,2.78333333333333
2019-12-16 18:45:00,4.8
2019-12-17 12:15:00,3.96666666666667
2019-12-18 05:45:00,3.06666666666667
2019-12-18 23:15:00,3.9
2019-12-19 16:45:00,3.51666666666667
2019-12-20 10:15:00,3.88333333333333
2019-12-21 03:45:00,3.65
2019-12-21 21:15:00,3.38333333333333
2019-12-22 14:45:00,2.98333333333333
2019-12-23 08:15:00,4.75
2019-12-24 01:45:00,2.7
2019-12-24 19:15:00,2.6
2019-12-25 12:45:00,2.9
2019-12-26 06:15:00,3.78333333333333
2019-12-26 23:45:00,3.88333333333333
2019-12-27 17:15:00,3.51666666666667
2019-12-28 10:45:00,3.85
2019-12-29 04:15:00,2.4
2019-12-29 21:45:00,2.83333333333333
2019-12-30 15:15:00,4.06666666666667
2019-12-31 08:45:00,3.85
2020-01-01 02:15:00,2.83333333333333
2020-01-01 19:45:00,3
2020-01-02 13:15:00,3.31666666666667
2020-01-03 06:45:00,2.81666666666667
2020-01-04 00:15:00,3.66666666666667
2020-01-04 17:45:00,3.98333333333333
2020-01-05 11:15:00,2.78333333333333
2020-01-06 04:45:00,2.48333333333333
2020-01-06 22:15:00,4.01666666666667
2020-01-07 15:45:00,4.73333333333333
2020-01-08 09:15:00,3.03333333333333
2020-01-09 02:45:00,2.95
2020-01-09 20:15:00,4.2
2020-01-10 13:45:00,4.53333333333333
2020-01-11 07:15:00,3.4
2020-01-12 00:45:00,3.11666666666667
2020-01-12 18:15:00,2.51666666666667
2020-01-13 11:45:00,4.58333333333333
2020-01-14 05:15:00,3.11666666666667
2020-01-14 22:45:00,3.83333333333333
2020-01-15 16:15:00,5.28333333333333
2020-01-16 09:45:00,3.8
2020-01-17 03:15:00,3.15
2020-01-17 20:45:00,3.65
2020-01-18 14:15:00,4.16666666666667
2020-01-19 07:45:00,3.33333333333333
2020-01-20 01:15:00,2.98333333333333
2020-01-20 18:45:00,3.83333333333333
2020-01-21 12:15:00,3.63333333333333
2020-01-22 05:45:00,3.41666666666667
2020-01-22 23:15:00,3.71666666666667
2020-01-23 16:45:00,4.8
2020-01-24 10:15:00,4.18333333333333
2020-01-25 03:45:00,2.73333333333333
2020-01-25 21:15:00,3.78333333333333
2020-01-26 14:45:00,2.66666666666667
2020-01-27 08:15:00,3.95
2020-01-28 01:45:00,2.73333333333333
2020-01-28 19:15:00,3.66666666666667
2020-01-29 12:45:00,4
2020-01-30 06:15:00,2.85
2020-01-30 23:45:00,3.66666666666667
2020-01-31 17:15:00,3.45
2020-02-01 10:45:00,3.16666666666667
2020-02-02 04:15:00,2.71666666666667
2020-02-02 21:45:00,3.76666666666667
2020-02-03 15:15:00,4.75
2020-02-04 08:45:00,3.21666666666667
2020-02-05 02:15:00,3.26666666666667
2020-02-05 19:45:00,3.93333333333333
2020-02-06 13:15:00,4.3
2020-02-07 06:45:00,3.51666666666667
2020-02-08 00:15:00,3.76666666666667
2020-02-08 17:45:00,4.56666666666667
2020-02-09 11:15:00,3.15
2020-02-10 04:45:00,2.6
2020-02-10 22:15:00,2.8
2020-02-11 15:45:00,4.36666666666667
2020-02-12 09:15:00,3.91666666666667
2020-02-13 02:45:00,2.53333333333333
2020-02-13 20:15:00,4.75
2020-02-14 13:45:00,4.56666666666667
2020-02-15 07:15:00,3.45
2020-02-16 00:45:00,3.36666666666667
2020-02-16 18:15:00,3.68333333333333
2020-02-17 11:45:00,4.48333333333333
2020-02-18 05:15:00,3.26666666666667
2020-02-18 22:45:00,4.15
2020-02-19 16:15:00,4.41666666666667
2020-02-20 09:45:00,4.65
2020-02-21 03:15:00,2.95
2020-02-21 20:45:00,3.63333333333333
2020-02-22 14:15:00,4.88333333333333
2020-02-23 07:45:00,3.13333333333333
2020-02-24 01:15:00,2.26666666666667
2020-02-24 18:45:00,4.2
2020-02-25 12:15:00,4.06666666666667
2020-02-26 05:45:00,2.96666666666667
2020-02-26 23:15:00,2.11666666666667
2020-02-27 16:45:00,4.66666666666667
2020-02-28 10:15:00,4.48333333333333
2020-02-29 03:45:00,2.45
2020-02-29 21:15:00,2.85
2020-03-01 14:45:00,4.16666666666667
2020-03-02 08:15:00,3.91666666666667
2020-03-03 01:45:00,3.26666666666667
2020-03-03 19:15:00,4.76666666666667
2020-03-04 12:45:00,4.5
2020-03-05 06:15:00,2.73333333333333
2020-03-05 23:45:00,3.66666666666667
2020-03-06 17:15:00,3.38333333333333
2020-03-07 10:45:00,3.55
2020-03-08 05:15:00,2.6
2020-03-08 22:45:00,2.58333333333333
2020-03-09 16:15:00,4.63333333333333
2020-03-10 09:45:00,3.48333333333333
2020-03-11 03:15:00,2.95
2020-03-11 20:45:00,3.95
2020-03-12 14:15:00,5.66666666666667
2020-03-13 07:45:00,3.11666666666667
2020-03-14 04:15:00,2.48333333333333
2020-03-14 21:45:00,3
2020-03-15 15:15:00,2.4
2020-03-16 08:45:00,2.6
2020-03-17 02:15:00,2.1
2020-03-17 19:45:00,3.43333333333333
2020-03-18 13:15:00,3.31666666666667
