,ind_upperband,ind_middleband,ind_lowerband,ind_dema,ind_ema,ind_ht_trendline,ind_kama,ind_ma,ind_mama,ind_mama,ind_mavp,ind_midpoin,ind_midprice,ind_sar,ind_sarext,ind_sma,ind_t3,ind_tema,ind_trima,ind_wma,ind_adx,ind_adxr,ind_apo,ind_aroondown,ind_aroonup,ind_aroonosc,ind_bop,ind_cci,ind_cmo,ind_dx,ind_macd,ind_macdsignal,ind_macdhist,ind_macdext,ind_macdsignalext,ind_macdhistext,ind_macdfix,ind_macdsignalfix,ind_macdhistfix,ind_mfi,ind_minus_di,ind_minus_dm,ind_mom,ind_plus_di,ind_plus_dm,ind_ppo,ind_roc,ind_rocp,ind_rocr,ind_rocr100,ind_rsi,ind_slowk,ind_slowd,ind_fastk,ind_fastd,ind_fastkrsi,ind_fastdrsi,ind_trix,ind_ultosc,ind_willr,ind_ad,ind_adosc,ind_obv,ind_atr,ind_natr,ind_trange,ind_average,ind_medprice,ind_typprice,ind_wclprice,ind_ht_dcperiod,ind_ht_dcphase,ind_inphase,ind_quadrature,ind_sine,ind_leadsine,ind_integer,ind_CDL2CROWS,ind_CDL3BLACKCROWS,ind_CDL3INSIDE,ind_CDL3LINESTRIKE,ind_CDL3OUTSIDE,ind_CDL3STARSINSOUTH,ind_CDL3WHITESOLDIERS,ind_CDLABANDONEDBABY,ind_CDLADVANCEBLOCK,ind_CDLBELTHOLD,ind_CDLBREAKAWAY,ind_CDLCLOSINGMARUBOZU,ind_CDLCONCEALBABYSWALL,ind_CDLCOUNTERATTACK,ind_CDLDARKCLOUDCOVER,ind_CDLDOJI,ind_CDLDOJISTAR,ind_CDLDRAGONFLYDOJI,ind_CDLENGULFING,ind_CDLEVENINGDOJISTAR,ind_CDLEVENINGSTAR,ind_CDLGAPSIDESIDEWHITE,ind_CDLGRAVESTONEDOJI,ind_CDLHAMMER,ind_CDLHANGINGMAN,ind_CDLHARAMI,ind_CDLHARAMICROSS,ind_CDLHARAMICROSS,ind_CDLHIKKAKE,ind_CDLHIKKAKEMOD,ind_CDLHOMINGPIGEON,ind_CDLIDENTICAL3CROWS,ind_CDLINNECK,ind_CDLINVERTEDHAMMER,ind_CDLKICKING,ind_CDLKICKINGBYLENGTH,ind_CDLLADDERBOTTOM,ind_CDLLONGLEGGEDDOJI,ind_CDLLONGLINE,ind_CDLMARUBOZU,ind_CDLMATCHINGLOW,ind_CDLMATHOLD,ind_CDLMORNINGDOJISTAR,ind_CDLMORNINGSTAR,ind_CDLONNECK,ind_CDLPIERCING,ind_CDLRICKSHAWMAN,ind_CDLRISEFALL3METHODS,ind_CDLSEPARATINGLINES,ind_CDLSHOOTINGSTAR,ind_CDLSHORTLINE,ind_CDLSPINNINGTOP,ind_CDLSTALLEDPATTERN,ind_CDLSTICKSANDWICH,ind_CDLTAKURI,ind_CDLTASUKIGAP,ind_CDLTHRUSTING,ind_CDLTRISTAR,ind_CDLUNIQUE3RIVER,ind_CDLUPSIDEGAP2CROWS,ind_CDLXSIDEGAP3METHODS,ind_beta,ind_correl,ind_linearreg,ind_linearreg_angle,ind_linearreg_intercept,ind_linearreg_slope,ind_stddev,ind_tsf,ind_var,ind_ACOS,ind_ASIN,ind_ATAN,ind_CEIL,ind_COS,ind_FLOOR,ind_LN,ind_LOG10,ind_SIN,ind_SQRT,ind_TAN,ind_TANH,ind_ADD,ind_DIV,ind_MAX,ind_MAXINDEX,ind_MIN,ind_MININDEX,ind_min,ind_max,ind_minidx,ind_maxidx,ind_MULT,ind_SUB,ind_SUM,date
2,10191.496435947382,3170.094285714286,-3851.30786451881,6521.485159294669,4250.088152141436,734.2822391304348,6052.272236194697,3170.094285714286,6400.336142324704,6400.336142324704,7349.534999999999,3741.6349999999998,3763.455,100.91,100.91,3170.094285714286,1606.7994796709313,7671.206013892783,2765.5787499999983,4703.04214285714,57.68541885678112,48.65095603062524,951.3062820512821,0.0,85.71428571428572,85.71428571428572,0.06912512330222077,80.63988039699116,99.7766973680326,99.83456148292288,1335.596054804443,491.92568042849064,843.6703743759523,951.3062820512821,203.64450142450136,747.6617806267807,1259.603184589898,463.4492468519904,796.1539377379077,92.84174965412436,0.07642826073323439,4.447825165472497,7226.0,92.3183321415397,5372.56503018961,100.06899460059262,5640.465225197095,56.40465225197096,57.40465225197095,5740.465225197095,99.8883486840163,98.33076270373265,79.18732432957542,99.30065701686036,98.33076270373265,100.0,99.99999999999993,77.39066367410965,95.02506239633796,-0.6992805201800668,6999713.052067036,-79467.41370757483,1063290.8857299958,831.3725694809617,11.304869922818149,131.78999999999996,7343.83,7338.105,7343.44,7346.1075,23.496806429005765,116.65580990271312,6.883989471278047,1952.558110978912,0.8937176655657638,0.3147246189582615,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.9925082682535754,0.9994986035611795,7768.937857142857,89.96262379628975,-1428.7492857142856,1532.9478571428572,3510.701075116548,9301.885714285714,12325022.038824487,,,1.5706603484108588,7355.0,-0.93645854386944,7354.0,8.90301461959542,3.86653012159427,0.3507782712967381,85.75610765420734,-0.37457960482406916,1.0,14676.21,1.0181224139566927,7354.11,368,129.16,364,121.88,7354.11,364,368,53843442.84,131.78999999999996,14676.21,2020-01-04
3,11258.994107648768,4202.15,-2854.694107648769,7313.675465944483,5027.253614106077,1029.3179565217392,6631.422165971307,4202.15,6448.256835208469,6448.256835208469,7356.4299999999985,3743.955,3808.455,100.91,100.91,4202.15,2395.3514491637416,8187.234740406949,4546.681874999998,5750.206071428568,63.70718255496448,51.084658877913185,1276.4592307692308,0.0,100.0,100.0,0.02576271186440904,61.14162320210323,99.77692233195312,99.83776474406467,1589.6506594504099,711.4706762328746,878.1799832175353,1276.4592307692308,346.5606196581196,929.8986111111112,1501.4439027215583,671.048178025904,830.3957246956543,94.15186561367088,0.07380925093833549,3.8124215704049975,7224.39,90.91658677957943,4696.055740162523,103.93935502864069,5376.8904435844,53.768904435844,54.76890443584399,5476.8904435844,99.88846116597657,98.8753126382478,91.95784094286363,98.15036544706176,98.8753126382478,100.0,99.99999999999993,54.952853405936295,93.45359573649868,-1.8495065041544327,6979031.59062533,-69537.95058788918,1101621.9713339957,737.8907738408243,10.027392883856963,177.0,7381.485,7406.5,7390.583333333333,7382.625,23.847164043121033,122.16366848051126,603.0571305747377,3152.6841370789953,0.8465308953003543,0.22216679976461323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.9923688262658442,0.9994124184810446,8846.318214285713,89.96298856830762,-442.01821428571355,1548.0560714285712,3528.4220538243844,10394.374285714284,12449762.189914286,,,1.5706604341509225,7359.0,0.4175896948241557,7358.0,8.903645360342471,3.8668040488202253,0.9086357063073565,85.78315685494444,2.1759054822700477,1.0,14813.0,1.0241869363213993,7358.75,369,129.16,364,121.88,7358.75,364,369,54848410.0,177.0,14813.0,2020-01-05
4,11834.422491059624,5291.637142857143,-1251.1482053453392,7936.771546813474,5709.940210579558,1332.6694710144927,7131.54756205492,5291.637142857143,7103.1284176042345,7103.1284176042345,7558.374999999998,3943.58,3958.625,100.91,100.91,5291.637142857143,3203.2237570617817,8547.24811595695,5950.343749999998,6639.168571428569,68.87030232206195,52.16984000717713,1619.6654487179487,14.285714285714286,100.0,85.71428571428572,0.892505238753399,53.744638843201336,99.79741078143334,99.84902092464671,1802.4296156892678,929.6624641241532,872.7671515651147,1619.6654487179487,527.5657621082621,1092.0996866096866,1704.643673446959,877.767277110115,826.876396336844,97.9591242649304,0.06701887655608453,3.267789917489998,7626.41,88.71200748754369,4325.53063442502,106.49035399846571,5795.584770879246,57.95584770879246,58.95584770879246,5895.584770879246,99.89870539071667,97.80373618356349,98.33660384184786,95.96018608676835,97.80373618356349,100.0,99.99999999999993,40.572095233324745,93.41641567357661,-0.4870115048968543,7024571.48647145,-44664.29876171611,1156257.6666499956,696.5606632921351,8.978611282445671,448.5799999999999,7564.4349999999995,7571.05,7633.366666666666,7664.525,23.54701959802291,129.04935788550878,1168.2554097880798,7753.891474929496,0.7766035403179663,0.1036716861288478,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925902324542175,0.999180418689402,9334.23142857143,89.95748094049571,1249.0428571428565,1347.5314285714287,3271.392674101241,10681.762857142858,10702010.02816327,,,1.5706674275947856,7758.0,-0.16233643748481308,7758.0,8.956479847999912,3.8897497752640375,-0.9867354666093336,88.07950953541919,6.078336335929787,1.0,15142.1,1.0610582079719495,7758.0,370,129.16,364,121.88,7758.0,364,370,57270492.098400004,448.5799999999999,15142.1,2020-01-06
5,11631.653803799662,6436.797142857142,1241.940481914623,8445.52487062644,6318.775157934669,1647.5908188405797,7582.095312252733,6436.797142857142,7155.235996724023,7155.235996724023,7951.639999999998,4138.025,4164.795,100.91,100.91,6436.797142857142,3990.4113536595914,8828.32107982744,6953.189999999998,7352.5792857142815,73.29799074092712,53.10107385579419,1980.265705128205,0.0,100.0,100.0,0.798355269954749,60.7357979940218,99.81648518877967,99.86412125411816,1979.4903977488939,1139.6280508491013,839.8623468997926,1980.265705128205,748.4673005698005,1231.7984045584044,1874.2782518535264,1077.0694720587971,797.2087797947293,100.0,0.06006352533576136,2.800962786419998,8016.12,88.34747209910113,4119.937686650017,108.29062653187822,6206.348714772375,62.063487147723755,63.063487147723755,6306.348714772375,99.90824259438983,96.48070974038849,97.71991952073313,95.33157768733537,96.48070974038849,100.0,99.99999999999993,31.140568125047132,93.1096737855995,-0.7723728184181278,7092232.981976732,-8899.665466445498,1247429.3513109956,666.1905685361158,8.178854115955692,483.97000000000025,7958.8925,7965.695,8025.556666666666,8055.487499999999,24.102864788720353,135.45300825592852,5119.943755184644,9693.146179302637,0.7014940084520146,-0.007906403229211196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9926012530763221,0.9985156826066998,9184.14357142857,89.93743516710043,3689.4507142857155,915.7821428571425,2597.4283304712594,10099.925714285713,6746633.931934714,,,1.5706735563075744,8146.0,-0.6450170298268054,8145.0,9.005193897363627,3.9109060180938617,0.7641681956437378,90.25120497810542,-1.1847256123592984,1.0,15931.39,1.0626603018497587,8145.28,371,130.77,365,121.88,8145.28,365,371,63393740.092800006,483.97000000000025,15931.39,2020-01-07
6,8365.212846229382,7568.969999999999,6772.727153770616,8673.864560857077,6753.076368451001,1934.730118333333,7784.409078217927,7568.969999999999,7200.2731968878215,7200.2731968878215,8100.629999999997,7555.495,4288.455,100.91,100.91,7568.969999999999,4717.961090248286,8806.490577543558,7548.343749999997,7757.374999999995,77.09442192499452,59.77965852783445,2336.7970512820516,0.0,100.0,100.0,-0.15374358974359062,117.20255947836898,94.88047295296975,99.87300902939886,2088.531290841207,1329.4086988475224,759.1225919936846,2336.7970512820516,1008.9355199430198,1327.861531339032,1979.8703087923377,1257.6296394055053,722.2406693868325,100.0,0.05239524454048821,2.4008252455028556,7925.209999999999,82.46566772082701,3778.6951599857284,109.55783803343056,6060.419056358492,60.60419056358491,61.604190563584915,6160.419056358492,97.44023647648487,85.85209131921759,93.37884574772306,66.26451018354904,85.85209131921759,0.0,66.66666666666659,24.347897968496458,89.3469255169471,-25.19129270941188,7051219.088321987,-6509.493875212036,1134806.7086709957,654.5919158880994,8.125540479098749,585.0,8131.725,8162.5,8126.993333333333,8109.24,25.307917232292137,140.09119785855586,7836.169685651274,2753.411304135384,0.6415674807809307,-0.08874127766528586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0.9926628829892291,0.9317899808936495,8134.184999999997,89.69589320092491,7003.755,188.40499999999943,398.1214231146917,8322.589999999997,158500.66754286736,,,1.5706721954049399,8056.0,0.5926622525568854,8055.0,8.994169951773667,3.9061183793553407,0.8054510875243751,89.7551112750689,1.3590389535514844,1.0,16325.0,1.0743329097839898,8145.28,371,6965.71,366,121.88,8145.28,366,371,66540850.0,585.0,16325.0,2020-01-08
7,8324.845878476739,7690.691428571428,7056.536978666119,8659.466601558246,7019.247276338251,2192.423562307692,7789.878074592186,7690.691428571428,7231.14753704343,7231.14753704343,7936.869999999997,7745.12,4288.455,100.91,100.91,7690.691428571428,5354.023711042831,8548.509463683546,7720.436874999997,7819.572499999996,79.32903058000981,64.99479616621699,2682.371602564103,14.285714285714286,85.71428571428572,71.42857142857143,-0.7744803242253889,48.03897098614943,80.96752649940413,92.73668251010156,2131.157958752948,1489.7585508286074,641.3994079243407,2682.371602564103,1307.7101566951565,1374.6614458689464,2022.7520225865646,1410.654116041717,612.0979065448475,85.8166514394304,2.8831213455034708,122.05785021043101,852.0500000000002,76.50543214987135,3238.881565702053,110.46911772167654,12.232062488963802,0.12232062488963798,1.122320624889638,112.2320624889638,90.48376324970206,68.51678449404737,83.61652851788436,43.95426561125772,68.51678449404737,0.0,33.33333333333326,19.17547064858183,73.40049165132972,-40.23081390944214,7015433.417777388,-16326.273954333737,1070567.1888409958,604.7902136183709,7.7361061687538495,305.97999999999956,7919.610000000001,7902.98,7874.573333333334,7860.37,25.510808513111165,145.08678534010699,6758.387185914837,-4826.553335208108,0.5723350175011068,-0.17513965628116843,1,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3258628703411773,0.9093563719365253,8077.334642857147,89.55544573677558,7304.048214285713,128.88107142857234,317.07722495265506,8206.21571428572,100537.96658367664,,,1.5706684129174502,7818.0,0.09318307576778216,7817.0,8.96415334749336,3.8930823337509293,0.9956489915579967,88.4180976949855,10.684869364467149,1.0,15805.96,1.0394787096774194,8145.28,371,7344.96,367,121.88,8145.28,367,371,62433690.0,305.96000000000004,15805.96,2020-01-09
8,8461.320613962718,7812.414285714285,7163.507957465852,8764.687336855262,7313.690457253689,2463.0578908974358,7856.643150109349,7812.414285714285,7279.441160191258,7279.441160191258,8007.389999999998,7775.5650000000005,4290.42,100.91,100.91,7812.414285714285,5903.370073209307,8539.552649235422,7870.450624999997,7946.154642857139,81.29349286045552,69.48945585861831,3044.469166666667,0.0,71.42857142857143,71.42857142857143,0.7196963946869083,60.833317947046766,83.19582602558485,93.08026654312972,2170.5225793817713,1625.9113565392402,544.6112228425311,3044.469166666667,1646.6184116809118,1397.8507549857554,2062.156309803177,1540.954554794009,521.201755009168,86.45454037682305,2.517505479143512,104.62101446608372,852.0600000000004,70.24557115768842,2919.2241991731885,111.19500381367362,11.600607763691029,0.11600607763691026,1.1160060776369103,111.60060776369103,91.59791301279242,62.31347484505062,72.22745021943841,76.72164874034509,62.31347484505062,7.44437146218884,2.481457154062871,15.40058969479816,74.86795458401225,-21.811141453681515,7097220.971622554,7165.289868971333,1152973.9662889957,593.6773259586035,7.2425994563707725,527.0,7971.4400000000005,7935.5,8022.673333333333,8066.26,25.70340579190698,151.47707747787763,4598.055941038849,-7027.154901093438,0.47751031348747275,-0.28363172363282196,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3646885153239788,0.9512558755185674,8213.635357142855,89.57159743695854,7411.193214285716,133.74035714285648,324.45316412421664,8347.37571428571,105269.85571021587,,,1.5706743312410198,8198.0,-0.8226347195490308,8197.0,9.011525952567096,3.913655994727835,-0.5685702403331425,90.5373955887842,0.6911576023010958,1.0,15871.0,1.0686913451511992,8197.02,374,7354.11,368,121.88,8197.02,368,374,62902728.0,527.0,15871.0,2020-01-10
9,8445.57951895422,7907.5428571428565,7369.5061953314935,8710.95291690638,7490.270342940266,2791.513066153847,7871.73173812403,7907.5428571428565,7316.469602181694,7316.469602181694,8108.514999999998,7777.885,4291.26,100.91,100.91,7907.5428571428565,6362.993669546184,8369.366171964906,7962.614999999996,7998.053571428568,83.00954306297687,73.35836280897068,3398.480576923077,0.0,57.142857142857146,57.142857142857146,-0.6315770887774567,68.79561448028821,72.21685737310169,93.30584427810504,2162.508050479775,1733.2306953273471,429.2773551524281,3398.480576923077,1990.6789743589745,1407.8016025641025,2056.6629221419525,1644.0962282635978,412.5666938783547,87.22077547596851,2.3321057464379935,89.6751552566432,665.9000000000005,67.34376805524957,2589.532170719876,111.74390075335658,9.054800648888861,0.09054800648888861,1.0905480064888886,109.05480064888886,86.10842868655084,55.04054531175183,61.956934883616476,44.44572158365265,55.04054531175183,0.0,2.481457154062871,12.438760929335647,70.61029277616149,-38.25769569041335,7048933.63865496,759.9336825469509,1098163.9336219956,549.3205651073746,6.849375064462196,283.1800000000003,8127.092500000001,8144.75,8103.170000000001,8082.38,25.264109138884095,160.4195320378294,2544.5959737381977,-6323.48205890016,0.3351304044149135,-0.4292430540022138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46666708887402486,0.8980192430459756,8179.075,89.36699816349234,7636.010714285711,90.51071428571476,269.0183309056817,8269.585714285715,72370.86236327887,,,1.5706716386717126,8021.0,-0.888814494019146,8020.0,8.989694947742576,3.9041749097981424,0.4582671657684952,89.55450854088811,-0.5155937137076251,1.0,16289.5,1.0353835235082143,8197.02,374,7358.75,369,121.88,8197.02,369,374,66316904.8344,283.1800000000003,16289.5,2020-01-11
10,8350.600124069242,8025.575714285714,7700.551304502185,8709.717748378487,7663.9477572052,3185.773016410257,7907.011755994555,8025.575714285714,7750.724801090847,7750.724801090847,8102.494999999997,7977.51,4291.585,100.91,100.91,8025.575714285714,6744.3520447519095,8322.343252577759,8018.974999999996,8067.412857142853,83.97101569611935,76.42065900909066,3759.6796794871793,0.0,42.85714285714286,42.85714285714286,0.6960759493670858,64.54283176617112,73.9165300715798,89.73985149497419,2144.744894781861,1815.5335352182499,329.21135956361127,3759.6796794871793,2338.8327492877493,1420.84693019943,2041.5790382192172,1723.5927902547216,317.98624796449553,87.3045139176853,3.3973116742144023,120.02441879140831,826.2299999999996,62.82612890367327,2219.5990034741794,112.18131917084182,11.227857992186173,0.11227857992186167,1.1122785799218617,111.22785799218617,86.9582650357899,62.2273524749639,59.86045754392199,65.51468710089394,62.2273524749639,4.237874683662053,3.894082048616889,10.14834313970372,73.66295670304905,-24.364758536057217,7083197.280147764,8972.543564669788,1136295.4279579956,504.70334152060684,6.166213497413639,237.0,8090.4974999999995,8078.5,8113.993333333333,8131.74,24.43895378231054,170.2710043743404,1448.8113007576733,-3609.86767609342,0.16898819207152596,-0.577444528359318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.48920968280198085,0.8028238379103331,8151.087142857141,88.63076520004685,7900.064285714288,41.83714285714205,162.51220489176444,8192.924285714284,26410.216738782823,,,1.5706741517871354,8185.0,-0.4256308550249725,8184.0,9.010056046308053,3.9130176225506177,-0.9048968865294602,90.47087929273154,2.1260133654463758,1.0,16157.0,1.0297738693467338,8197.02,374,7758.0,370,121.88,8197.02,370,374,65248120.0,237.0,16157.0,2020-01-12
11,8318.190777139876,8075.909999999999,7833.629222860121,8643.571856807888,7775.5458179039,3572.3421316666672,7915.553069036023,8075.909999999999,7930.532400545424,7930.532400545424,8147.659999999997,8007.39,4291.585,100.91,100.91,8075.909999999999,7054.242181430182,8219.733020755373,8064.933124999996,8088.603928571424,84.79513509595576,79.04656291844144,4117.814615384614,0.0,28.571428571428573,28.571428571428573,-0.5326529155663428,62.66559174712276,68.47607033950867,89.73985149497418,2100.4321671577763,1872.513261606155,227.91890555162126,4117.814615384614,2690.6670085470087,1427.147606837605,2001.1535703050013,1779.1049462647775,222.04862404022379,86.75950325905882,3.247075640943235,102.87807324977855,352.34000000000015,60.04782967846206,1902.5134315492967,112.56209734828772,4.54163444186646,0.04541634441866462,1.0454163444186646,104.54163444186646,84.23803516975433,60.4372592111124,59.23505233260925,71.35136894879058,60.4372592111124,0.0,1.412624894553942,8.305088932114725,69.9108222281188,-44.01787994891441,7076256.33392789,9308.078940608539,1105135.6722749956,452.6185784462344,5.5807596037433,140.10999999999967,8136.8,8125.945,8120.743333333333,8118.1425,23.69505006277871,177.82409833152198,984.8372920612917,-2316.3440627011732,0.03796752048904858,-0.6797498474363193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0.5962044028299139,0.26092142035240345,8113.9917857142855,85.49566599757847,8037.828214285713,12.69392857142862,121.14038856993878,8126.685714285713,14674.993742875755,,,1.570673027402401,8111.0,0.31320385450454674,8110.0,9.000895069781862,3.909039060996448,-0.9496859194088826,90.0574261235574,-3.032165491421486,1.0,16251.89,1.0173922434392724,8197.02,374,7817.76,373,121.88,8197.02,373,374,66026074.440000005,140.10999999999967,16251.89,2020-01-13
12,8743.430525401869,8170.871428571429,7598.312331740988,8879.143426748935,8034.161863427925,4023.9338584057978,7987.733474806365,8170.871428571429,7990.072059790542,7990.072059790542,8460.174999999997,8313.885,4504.34,100.91,100.91,8170.871428571429,7327.643094167799,8543.98094302231,8121.764374999996,8272.128928571425,85.91875240102118,81.50658716300785,3937.586666666665,42.85714285714286,100.0,57.142857142857146,0.9034294863517807,233.33333333333402,76.51162861710293,92.66045623141375,2097.5918003051984,1917.5289693459638,180.0628309592346,3937.586666666665,2986.347834757835,951.2388319088304,1999.3313184915178,1823.1502207101255,176.18109778139228,87.73405884129521,2.5265579752605185,88.18120564266734,664.7300000000005,66.3212629499135,2314.725798470826,98.63249319085479,8.160922644770974,0.08160922644770965,1.0816092264477097,108.16092264477098,88.25581430855148,77.02406062583304,66.56289077063632,94.20612582781459,77.02406062583304,32.42644568084656,12.221440121502795,7.005084103950798,72.36033971200341,-5.793874172185412,7174893.885170387,39983.829813322984,1225534.7990169956,498.59592438248666,5.659425180930404,774.46,8476.4725,8492.77,8598.516666666668,8651.39,23.147693444803018,188.35601536450727,398.0346545615005,-1420.9989670468062,-0.14532354426212707,-0.8023595307246449,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16057627296300253,0.5616089389806467,8474.64392857143,89.434176066912,7867.0989285714295,101.25749999999985,286.2795484152204,8575.90142857143,81955.97984082252,,,1.5706828195462437,8811.0,0.5535301096146258,8810.0,9.08364385400336,3.9449764013680473,0.832829164805136,93.8616535119641,1.5045778907762788,1.0,16985.54,1.0955469962519462,8810.01,378,7817.76,373,121.88,8810.01,373,378,71977195.2,774.46,16985.54,2020-01-14
13,8997.353612660852,8280.218571428572,7563.08353019629,9012.319095668967,8230.973897570944,4450.90817210145,8077.762474670781,8280.218571428572,8405.741029895271,8405.741029895271,8815.709999999997,8319.585,7893.76,100.91,100.91,8280.218571428572,7574.6753670959215,8713.21995895676,8236.512499999995,8434.763571428568,86.90010076184343,83.11456567092662,3726.26955128205,28.571428571428573,100.0,71.42857142857143,0.019206763504313565,138.3433772202963,76.62489153042448,92.78819092677686,2072.3716633089607,1948.4975081385633,123.87415517039744,3726.26955128205,3220.414957264957,505.85459401709295,1976.2610956701365,1853.7723957021276,122.48869996800886,87.20128613681733,2.260246263989295,75.58389055085772,765.4300000000003,60.42156466695753,2020.5306844035645,86.12596182709143,9.501389030260764,0.09501389030260754,1.0950138903026077,109.50138903026077,88.31244576521225,85.20597489542467,74.22243157745658,90.0604299096688,85.20597489542467,99.1403213838983,43.855589021581544,5.993442150062811,76.92656571509599,-7.639335304705559,7213957.315019905,61327.380139431916,1310351.0966229956,477.72222089927425,5.41548596992175,352.47999999999956,8779.1325,8740.24,8767.296666666667,8780.825,22.770102919439694,195.5005971379459,264.96600405797955,-522.4325225665993,-0.26724841904272545,-0.8703608279424206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.11675163120886271,0.7999994641106891,8743.853571428568,89.6292666867334,7816.583571428573,154.54499999999913,358.5675206161409,8898.398571428566,128570.6668408066,,,1.5706829662328416,8822.0,0.983452650592685,8821.0,9.084937000169536,3.9455380076123117,-0.18116535000441492,93.92236155463725,-0.1842135967555065,1.0,17480.48,1.0411583372255955,8821.41,379,7817.76,373,121.88,8821.41,373,379,76360734.72,352.47999999999956,17480.48,2020-01-15
14,9069.522407923627,8409.111428571428,7748.700449219231,9030.936090957173,8353.232923178208,4855.717579710145,8181.712234729047,8409.111428571428,8562.875514947635,8562.875514947635,8770.709999999997,8420.71,7893.76,100.91,100.91,8409.111428571428,7792.269106836313,8728.880215683723,8376.637499999997,8544.711428571425,87.74125649969108,84.51737468007329,3509.59378205128,14.285714285714286,85.71428571428572,71.42857142857143,-0.3652167561447726,83.62471199169234,68.20782219894936,92.78819092677688,2020.9066367357373,1962.979333857998,57.927302877739294,3509.59378205128,3390.340299145299,119.25348290598095,1928.2841956505363,1868.6747556918094,59.60943995872685,88.3728123011943,2.0631603461148518,64.78619190073519,902.25,55.153006226436304,1731.8834437744838,75.36111479086671,11.541029655553503,0.11541029655553509,1.115410296555535,111.5410296555535,84.10391109947469,87.90853798364428,83.37952450163387,79.45905821344937,87.90853798364428,0.0,43.855589021581544,5.127600788196585,73.95962854048676,-15.787316790948783,7212857.909154142,64133.80521196872,1258360.0223389955,448.59190362794925,5.144396665003242,273.8099999999995,8746.4575,8722.904999999999,8721.94,8721.4575,22.51993062307683,202.4219231692552,184.9321292491681,-233.57510012543793,-0.38142410886867834,-0.9233571930176045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.06691221471713732,0.8087917012663913,8815.91142857143,89.57747241248948,8002.311428571427,135.60000000000048,330.2054896760989,8951.51142857143,109035.66541223228,,,1.5706816480278292,8721.0,0.4965242568336295,8720.0,9.073375663691358,3.9405169829764124,-0.8680228466900004,93.38099378353178,-1.748198269759153,1.0,17445.809999999998,1.031890286512928,8821.41,379,8020.01,375,125.09,8821.41,375,379,76070328.66,273.8099999999995,17445.809999999998,2020-01-16
