,date,utxo-count,cost-per-transaction-percent,hash-rate,n-transactions-excluding-popular,difficulty,mempool-size,output-volume,fees-usd-per-transaction,transaction-fees-usd,n-unique-addresses,mempool-count,transactions-per-second,mempool-growth,my-wallet-n-users,miners-revenue,n-payments,estimated-transaction-volume,n-transactions,transaction-fees,estimated-transaction-volume-usd,cost-per-transaction
173,2019-10-11,63030986.0,1.8136670233106,97179223.9394836,334359.0,13008091666972.0,3045631.5,748859.345230277,0.670074389432194,235768.354219275,547368.0,8591.5,3.18333333333333,,42578168.0,17060812.1042193,546936.0,112113.5112481,345425.0,27.83013723,940680504.466421,48.4883278411479
174,2019-10-12,63103901.0,3.23041471642301,98269788.0567526,293240.0,13008091666972.0,587748.0,477082.626716422,0.573480068078046,173014.92217867,452069.0,2340.0,2.56666666666667,,42607575.0,14021139.9221787,464812.0,52097.22851634,301693.0,20.76242438,434035291.224281,46.4748599476245
175,2019-10-13,63181792.0,4.23252247434962,96238944.05855836,272106.0,13008091666972.0,513049.0,421940.207082645,0.483873582615344,137194.612373259,417760.0,1631.0,3.91666666666667,,42625671.0,15185999.1606783,429447.0,42862.95204993,279487.0,16.18085575,358793113.390658,53.5597112186838
176,2019-10-14,63263391.0,0.853984140239242,95855009.812415,295437.0,13008091666972.0,577334.0,821209.414448708,0.647586228740898,200105.439853395,513254.0,1530.0,3.08333333333333,,42646165.0,14628224.1898534,484125.0,206989.97978652,304466.0,23.82030921,1712938625.03762,47.3402249495259
177,2019-10-15,63324405.0,1.73979581101863,94280759.196695,325494.0,13008091666972.0,694609.5,746628.717238315,0.626004661241478,214398.45841461,533673.0,2129.0,3.125,,42664494.0,16240085.9584146,522670.0,113361.47403157,339698.0,25.89458072,933447813.563032,47.4181091790772
178,2019-10-16,63381980.0,1.54879223607164,93734992.14572483,321260.0,13008091666972.0,4250845.5,1044662.74960641,0.693174097245866,234620.7162171,545056.0,9925.0,4.0,,42690489.0,14633533.2162171,530915.0,117657.52086152,338473.0,29.13647841,944835135.107188,43.2339749883066
179,2019-10-17,63379921.0,1.2578461762051,94440182.24777237,324282.0,13008091666972.0,2076135.0,1021589.2507013,0.604208556922961,207217.554056628,528543.0,4886.0,4.8,,42708457.0,15858419.0770184,521467.0,156710.83088989,334105.0,25.40381954,1260759811.25633,46.2402548337499
180,2019-10-18,63418054.0,1.56089897579785,93485053.29452872,329407.0,13008091666972.0,442132.25,1021618.23399633,0.584087304776351,198614.21529076,518606.0,1570.25,3.75,,42727428.0,16329289.2152908,527414.0,131496.99590386,339390.0,24.94346328,1046146449.48076,48.0213891674874
181,2019-10-19,63474769.5,3.68531419046752,93854559.43403284,296278.0,13008091666972.0,1125679.0,847151.669674816,0.474426402377773,146309.781508489,486396.0,3039.5,3.75,,42744436.0,14484979.8988221,497055.0,49356.82406748,304736.0,18.30723571,393045996.900051,46.9692240058046
182,2019-10-20,63587466.0,4.46713229775893,94685948.247917,281287.0,13008091666972.0,959731.75,749654.197106282,0.4365767164328,127115.42306344,437713.0,3132.75,2.7166666666666703,,42758508.5,14984777.0324384,446358.0,41820.66827601,289796.0,15.84344804,335445114.082607,51.4650747772336
183,2019-10-21,63644243.5,1.76060888643622,95055454.38742109,340590.0,13008091666972.0,470514.5,898823.600888372,0.481533672183832,171805.435831125,545843.0,1581.0,4.38333333333333,,42796483.0,16722180.4358311,549010.0,115474.92732575,351791.0,20.63255238,949795298.925235,46.8686739347487
184,2019-10-22,63679251.0,1.75544104547918,97272491.22444557,331170.0,13008091666972.0,8163909.0,1141325.22151377,0.534403639518881,182479.604364675,541300.0,17499.5,3.66666666666667,,42823269.0,17496598.3543647,547298.0,121364.44195336,341464.0,22.21592037,996706690.858345,51.2399501978676
185,2019-10-23,63707157.0,1.31747215595032,98750515.78246184,339371.0,13069108485875.8,950826.5,1334525.53652092,0.681601011903147,239788.599189551,544470.0,3153.25,2.74166666666667,,42847186.0,17079475.3941129,547134.0,168686.5627367,349320.0,31.07041069,1296382266.37079,48.5485454719215
186,2019-10-24,63713617.0,1.27948164054958,101132725.05483375,294687.0,13691480038694.0,11034642.0,1000767.06494216,0.709897658487492,215697.434247815,515253.0,22996.5,3.1,,42867855.0,12594197.4342478,483951.0,132153.29473176,303843.0,28.9599249,984320293.086673,41.449687615801
187,2019-10-25,63745059.0,1.0425265739011,100207780.9461225,317762.0,13691480038694.0,2302903.5,1348960.43815855,0.872678831508667,286760.518676085,570469.0,5142.5,3.91666666666667,,42888735.0,13909079.2686761,526289.0,166567.01339027,328598.0,36.08670023,1334170237.65914,42.3285572909028
188,2019-10-26,63691436.5,1.33472646506643,98845219.46318828,295261.0,13691480038694.0,9251681.25,1004810.11591243,1.45585824561326,445087.894565378,541095.0,17311.75,2.7750000000000004,,42919695.0,16769057.9170478,490960.0,133866.29826938,305722.0,47.8563533,1256366630.61245,54.8506745247245
189,2019-10-27,63677642.0,1.92296233968397,99339894.79783736,247440.0,13691480038694.0,2243887.0,684000.549624474,1.24892156201113,320039.897030037,438755.0,6120.5,2.1,,42940705.5,13879519.9511491,414982.0,76527.76960216,256253.0,33.97050101,721778043.423887,54.1633461896998
190,2019-10-28,63647216.0,0.863611679243422,97034324.120296,298211.0,13691480038694.0,2787170.5,1944113.78990658,1.16252624482986,359930.913188018,540579.0,4190.5,3.15,,42968451.0,16254462.7222859,493896.0,198859.30233762,309611.0,37.98415405,1882149479.09526,52.4996292841207
191,2019-10-29,63616239.0,1.37393666019713,95375220.79260796,297058.0,13691480038694.0,3635793.75,1501770.91055353,1.0796546669691,332482.893657135,527526.0,7412.75,3.85,,42995359.0,15907595.3936571,484027.0,123490.89324901,307953.0,35.47022733,1157811408.23295,51.6559195515456
192,2019-10-30,63652819.5,1.70705158922152,92695122.52125236,304047.0,13691480038694.0,2511420.5,2023871.40963542,0.98034236037582,313077.23449782,536888.0,6064.0,3.23333333333333,,43013370.0,15935289.7344978,495980.0,101612.73037051,314163.0,33.65141019,933497841.255334,49.8983567957221
193,2019-10-31,63681448.0,0.982581917225391,90131834.47920874,283676.0,13691480038694.0,4356547.5,1415879.11847805,1.10851202067185,325657.552920955,504880.0,9081.25,2.89166666666667,,43041665.0,15460313.802921,473392.0,171270.8628967,293779.0,35.46517509,1573437647.47653,52.6256601149877
194,2019-11-01,63667063.0,0.746153449380039,90034604.88430129,307202.0,13691480038694.0,10930161.5,1253351.67495788,1.16052627514748,371297.615944411,563151.0,21815.5,3.3,,43066432.0,15476389.7763189,505737.0,226201.69051053,316187.0,40.18774408,2074156433.79762,48.3729391425207
195,2019-11-02,63680882.0,2.17843092675005,89256768.12504165,277027.0,13691480038694.0,680819.5,845904.131541826,0.903170130773998,257824.36455153,472031.0,2108.0,2.6,,43084321.0,16052149.3645515,456789.0,79336.74523666,284443.0,27.69024942,736867493.36135,56.2313878519737
196,2019-11-03,63726052.0,1.63334725681771,89791530.89703265,290383.0,13691480038694.0,1086407.0,888371.239536211,1.1285090148715424,344905.208137557,507323.0,3458.75,3.2416666666666654,,43102363.0,16172046.790456299,481355.5,114874.63872229995,302673.0,37.17700868,1062709134.4803214,53.3794706442351
197,2019-11-04,63763687.0,0.630200423602675,90715212.04865344,322142.0,13691480038694.0,5614189.0,1161345.32878865,1.22675299744174,409189.59606168,576664.0,8313.0,4.56666666666667,,43119904.0,17451427.0960617,535800.0,296858.88677609,332839.0,43.73232482,2769186824.13713,52.3194888281144
198,2019-11-05,63776267.0,1.09027806177074,91784737.59263544,304732.0,13691480038694.0,2279483.5,1409366.37888414,1.14785846571318,361228.763443005,559293.0,3943.5,3.3,,43135749.0,15769410.013443,511293.0,154859.77183922,314698.0,38.66539842,1446365892.00296,50.109660733284
199,2019-11-06,63678047.0,1.13248227956577,91590278.40282054,314275.0,13669891710442.8,9747832.0,1374073.7597232,1.13111749859585,367032.923766871,553447.0,16881.0,3.65,,43168165.0,15970955.4356528,512213.0,152471.28377145,324487.0,39.73640604,1410260957.176,49.2190917838089
200,2019-11-07,63703232.0,1.0123434081917,91861270.49919154,300998.0,12720005267391.0,2042682.0,1333670.62974223,1.17715486200046,366614.287376285,541512.0,5780.5,4.96666666666667,,43202655.0,14762408.0373763,508641.0,162088.65329925,311441.0,40.88879104,1458241138.12778,47.4003359781669
201,2019-11-08,63706972.0,1.53939384943596,90783752.606385,297323.0,12720005267391.0,4571845.0,1048033.15307825,0.84726147816622,259400.115939804,519291.0,9446.25,3.05833333333333,,43224565.5,16111246.6162539,495663.0,118708.85108578,306163.0,29.44260954,1046596790.16888,52.623101472921
202,2019-11-09,63744900.0,5.18677255315597,90762607.51459396,291649.0,12720005267391.0,1494566.0,685311.161110266,0.707149286136364,213741.528929005,435494.0,4130.5,4.0,,43240445.0,18896479.028929,450483.0,40975.991728,299712.0,23.86642196,364320564.190368,62.5177134399388
203,2019-11-10,63676975.5,2.34833636950025,92339819.4165603,316637.0,12720005267391.0,245854.0,797236.585528915,0.795774846778964,259985.212866615,511673.0,804.0,2.83333333333333,,43262044.5,16881322.7128666,503671.0,81787.8559671401,326707.0,29.56238739,718863061.19166,51.6711387049149
204,2019-11-11,63705553.0,1.73244181714865,93145448.40611649,291944.0,12720005267391.0,1150464.25,1019903.11744936,0.830034315878702,250157.402188155,501680.0,3416.75,3.575,,43285709.0,14989182.4021882,479001.0,99092.20185613,301382.0,28.65525709,865205529.779822,49.7348295591248
205,2019-11-12,63731429.0,1.01392904116906,91339031.07613792,309535.0,12720005267391.0,4876354.5,1331117.80907882,0.941506154398722,300288.6804147,555616.0,10470.5,3.15,,43296820.0,15067619.9304147,505493.0,169820.88852254,318945.0,34.31516352,1486062566.37464,47.2420634605174
206,2019-11-13,63754361.0,1.98420086976904,90699368.8850488,340881.0,12720005267391.0,2697974.0,1216940.16732074,0.726183608517154,258105.987608035,535548.0,4139.0,3.175,,43328290.0,18779474.737608,526984.0,109449.82627208,350023.0,29.64079727,946450282.515701,52.8362276962086
207,2019-11-14,63789239.0,1.44698537911673,92859958.35645989,315041.0,12720005267391.0,2785136.5,1280489.90300323,0.77723715362605,254521.850697922,575887.0,4873.25,3.43333333333333,,43344316.0,17351278.970832,540066.0,140223.79030358,325145.0,29.64859081,1199132985.11859,52.9858581574861
208,2019-11-15,63727479.0,3.43507778880958,95569879.3201698,274758.0,12720005267391.0,89941907.0,695082.440087727,0.685409655109607,194291.70411461,495077.0,13105.0,3.45,,43369874.0,15864379.2041146,462157.0,54541.05914009,283468.0,22.93336843,461834641.876112,55.9653266122265
209,2019-11-16,63563235.0,4.83710317242172,95931202.1153311,255803.0,12720005267391.0,60178341.5,632131.464984699,0.679099553741991,179533.54902277,430853.0,7608.75,2.166666666666665,,43419876.0,16582477.2990228,415205.0,40224.20218022,264370.0,21.08122965,342818350.321039,62.7245046677867
210,2019-11-17,63307254.5,1.43338727403506,94847233.7298472,295125.0,12720005267391.0,10784270.0,1330677.31241682,0.765355149025391,233181.518608715,510494.0,4119.5,3.85,,43432543.0,14963381.5186087,472704.0,124758.52049023,304671.0,27.82718296,1043917564.33598,49.1132451680952
211,2019-11-18,63220242.0,1.68930743848714,93853596.04315354,316906.0,12720005267391.0,2550164.0,956827.203341185,0.84097820217048,281157.514506039,561226.0,4818.0,3.1,,43469134.0,15599060.2593914,514856.0,113824.573069,327630.0,34.36839889,923399726.065324,46.6587908046475
212,2019-11-19,63200206.0,1.70007095561152,94937564.4286375,312303.0,12720005267391.0,6492375.25,800559.908126409,0.691721068965897,225593.067385055,525739.0,7221.0,3.283333333333335,,43510492.0,14807093.0673851,500313.0,107526.52185825,321086.0,27.36373955,870969121.524629,45.4020079764546
213,2019-11-20,63233538.0,1.1763167844968,95569879.32016982,314663.0,12795789637885.7,4471540.0,1616533.40835477,0.89050913236974,288483.995467707,584765.0,8626.5,3.9,,43552737.0,13715760.945241,614731.0,149429.45673503,323954.0,36.85944226,1165992114.19976,42.3386065467349
214,2019-11-21,63344315.0,0.741183605615139,92753027.64806032,300504.0,12973235968800.0,4260994.0,1573304.8749851,0.930863023874122,293852.977650535,607299.0,10125.5,2.758333333333335,,43590972.0,12538677.9776505,614574.0,233051.32072927,310539.0,40.02095823,1691710108.35354,39.7198346975416
215,2019-11-22,63442970.0,1.40540452481184,90641806.3324848,298342.0,12973235968800.0,5158966.5,1010840.18924162,0.505826710067424,158369.28465501,514757.0,8800.0,3.4,,43629133.0,16178363.034655,518093.0,159423.02874143,306424.0,21.5480276,1151153475.67428,51.6732027041905
216,2019-11-23,63479351.5,2.17354687779552,93211181.34439714,259813.0,12973235968800.0,859345.0,824423.434529546,0.454488580363302,121515.702754575,436089.0,2130.5,2.91666666666667,,43672351.0,11832812.5764915,420114.0,76337.47818228,267368.0,17.0147224,544401075.374676,44.2566521666448
217,2019-11-24,63565741.0,0.853428231784103,91369153.81570038,270393.0,12973235968800.0,464636.5,1316525.8036636,0.806160206599305,229849.979624974,495578.0,1497.75,2.75,,43698256.0,11205569.8205629,460864.0,189626.3047531,279470.0,32.18493307,1313006695.02549,39.3016544806619
218,2019-11-25,63629414.0,0.946517325705972,90238982.02037296,310677.0,12973235968800.0,15864223.5,1172810.16045225,0.885559120931033,284539.00114635,576620.0,27172.0,3.23333333333333,,43728798.0,11167150.5679495,509296.0,165424.52141393,321310.0,39.86894065,1179814702.24228,34.7550669694361
219,2019-11-26,63688729.0,0.848995707085243,88200108.30866554,307982.0,12973235968800.0,14904776.0,1014562.11767074,0.774036144068808,245831.557247821,566552.0,22251.5,3.11666666666667,,43757758.0,12848987.4919461,510671.0,210101.21294546,317597.0,33.86031284,1513433741.15035,40.4568918848291
220,2019-11-27,63692925.5,2.06851559349054,88179081.23171318,300591.0,12973235968800.0,3247307.5,764888.006758807,0.633846913221294,198679.948796128,533010.0,5672.5,3.283333333333335,,43789921.5,15917751.9149121,484530.0,102341.42368838,309623.0,26.17198877,769525352.625047,50.7822655372359
221,2019-11-28,63720774.0,1.31192028161562,90747073.15831266,301857.0,12973235968800.0,1239543.0,991528.113663892,0.796011329979424,259011.738628015,543960.0,3485.0,3.88333333333333,,43828027.0,14142605.488628,494414.0,140961.63628341,311290.0,32.70649438,1078007992.31578,43.463953657116
222,2019-11-29,63779626.0,1.76329622571136,91115589.19144286,269820.0,12973235968800.0,639130.0,750855.209857113,0.7515076883198,208511.820185835,493866.0,1746.5,3.3,,43839287.0,12281980.5701858,452160.0,90740.9361248,277458.0,27.23029381,696535295.153311,44.2660891745267
223,2019-11-30,63827679.0,3.15123113496029,86785525.802163,268074.0,12973235968800.0,1240352.25,680284.709231954,0.586631657073785,161101.37229726,468193.0,3947.25,2.95,,43867742.0,12925726.3722973,425623.0,55712.18236208,274621.0,21.90876399,410180206.361161,47.0675089388549
