Timestamp,transaction-fees
2019-11-10 23:00:00,29.56238739
2019-11-11 23:00:00,28.65525709
2019-11-12 23:00:00,34.31516352
2019-11-13 23:00:00,29.64079727
2019-11-14 23:00:00,29.64859081
2019-11-15 23:00:00,22.93336843
2019-11-16 23:00:00,21.08122965
2019-11-17 23:00:00,27.82718296
2019-11-18 23:00:00,34.36839889
2019-11-19 23:00:00,27.36373955
2019-11-20 23:00:00,36.85944226
2019-11-21 23:00:00,40.02095823
2019-11-22 23:00:00,21.5480276
2019-11-23 23:00:00,17.0147224
2019-11-24 23:00:00,32.18493307
2019-11-25 23:00:00,39.86894065
2019-11-26 23:00:00,33.86031284
2019-11-27 23:00:00,26.17198877
2019-11-28 23:00:00,32.70649438
2019-11-29 23:00:00,27.23029381
2019-11-30 23:00:00,21.90876399
2019-12-01 23:00:00,26.09108998
2019-12-02 23:00:00,25.47734062
2019-12-03 23:00:00,29.54553925
2019-12-04 23:00:00,23.24165709
2019-12-05 23:00:00,25.03292648
2019-12-06 23:00:00,18.05659965
2019-12-07 23:00:00,14.5034802
2019-12-08 23:00:00,21.82070486
2019-12-09 23:00:00,23.22218997
2019-12-10 23:00:00,24.60426083
2019-12-11 23:00:00,22.56385567
2019-12-12 23:00:00,22.4711631
2019-12-13 23:00:00,15.36404462
2019-12-14 23:00:00,20.4478166
2019-12-15 23:00:00,22.16325645
2019-12-16 23:00:00,22.92717755
2019-12-17 23:00:00,27.48314294
2019-12-18 23:00:00,28.71547007
2019-12-19 23:00:00,25.47719556
2019-12-20 23:00:00,16.60936724
2019-12-21 23:00:00,12.80407837
2019-12-22 23:00:00,18.87107421
2019-12-23 23:00:00,17.60848203
2019-12-24 23:00:00,13.13196764
2019-12-25 23:00:00,18.91209694
2019-12-26 23:00:00,17.11633792
2019-12-27 23:00:00,13.80390964
2019-12-28 23:00:00,12.6092473
2019-12-29 23:00:00,15.90283263
2019-12-30 23:00:00,14.84211896
2019-12-31 23:00:00,9.97099973
2020-01-01 23:00:00,13.78084459
2020-01-02 23:00:00,16.38979535
2020-01-03 23:00:00,12.31216518
2020-01-04 23:00:00,11.88711242
2020-01-05 23:00:00,20.49312376
2020-01-06 23:00:00,25.56190656
2020-01-07 23:00:00,30.83081053
2020-01-08 23:00:00,29.78119837
2020-01-09 23:00:00,32.5651343
2020-01-10 23:00:00,18.38352814
2020-01-11 23:00:00,14.53164303
2020-01-12 23:00:00,17.63102526
2020-01-13 23:00:00,26.221577
2020-01-14 23:00:00,31.35812937
2020-01-15 23:00:00,23.85247351
2020-01-16 23:00:00,24.29323765
2020-01-17 23:00:00,17.76555017
2020-01-18 23:00:00,16.5175935
2020-01-19 23:00:00,17.74334005
2020-01-20 23:00:00,20.51905021
2020-01-21 23:00:00,21.67952284
2020-01-22 23:00:00,21.03754657
2020-01-23 23:00:00,16.10082373
2020-01-24 23:00:00,11.39326294
2020-01-25 23:00:00,10.57299079
2020-01-26 23:00:00,19.78717492
2020-01-27 23:00:00,22.98737848
2020-01-28 23:00:00,20.42515898
2020-01-29 23:00:00,19.64580869
2020-01-30 23:00:00,22.53135857
2020-01-31 23:00:00,17.4815999
2020-02-01 23:00:00,16.94878932
2020-02-02 23:00:00,21.53312454
2020-02-03 23:00:00,23.74587464
2020-02-04 23:00:00,25.44140813
2020-02-05 23:00:00,27.10635364
2020-02-06 23:00:00,31.51759356
2020-02-07 23:00:00,21.33690612
2020-02-08 23:00:00,19.8217869
2020-02-09 23:00:00,27.58066679
2020-02-10 23:00:00,34.77248558
2020-02-11 23:00:00,37.39850183
2020-02-12 23:00:00,35.47858608
2020-02-13 23:00:00,32.17258486
2020-02-14 23:00:00,28.54821404
2020-02-15 23:00:00,21.59936997
2020-02-16 23:00:00,25.29770103
2020-02-17 23:00:00,30.12812537
2020-02-18 23:00:00,31.4285617
2020-02-19 23:00:00,27.79666259
2020-02-20 23:00:00,23.54449483
2020-02-21 23:00:00,18.32436669
2020-02-22 23:00:00,16.62073804
2020-02-23 23:00:00,22.9242627
2020-02-24 23:00:00,24.54482939
2020-02-25 23:00:00,29.29911468
2020-02-26 23:00:00,26.95964399
2020-02-27 23:00:00,26.28258744
2020-02-28 23:00:00,18.50395585
2020-02-29 23:00:00,14.44661165
2020-03-01 23:00:00,22.93901727
2020-03-02 23:00:00,24.71643759
2020-03-03 23:00:00,24.25737051
2020-03-04 23:00:00,24.37165686
2020-03-05 23:00:00,26.63263902
2020-03-06 23:00:00,18.53853474
2020-03-07 23:00:00,16.14238732
2020-03-09 00:00:00,25.61204951
2020-03-10 00:00:00,27.9412801
2020-03-11 00:00:00,29.56150425
2020-03-12 00:00:00,59.16829292
2020-03-13 00:00:00,84.31311198
2020-03-14 00:00:00,52.86649863
2020-03-15 00:00:00,44.30830399
2020-03-16 00:00:00,61.56626918
2020-03-17 00:00:00,62.25196409
2020-03-18 00:00:00,58.77164193
2020-03-19 00:00:00,68.45700527
2020-03-20 00:00:00,79.98994299
2020-03-21 00:00:00,47.08077798
2020-03-22 00:00:00,33.34176341
2020-03-23 00:00:00,51.42451024
2020-03-24 00:00:00,44.74357832
2020-03-25 00:00:00,45.40177404
2020-03-26 00:00:00,55.05597495
2020-03-27 00:00:00,41.578544
2020-03-28 00:00:00,28.81999627
2020-03-29 00:00:00,21.0619088
2020-03-30 00:00:00,26.24289384
2020-03-31 00:00:00,29.06116194
2020-04-01 00:00:00,26.74327122
2020-04-02 00:00:00,25.01439071
2020-04-03 00:00:00,25.82618528
2020-04-04 00:00:00,16.67009774
2020-04-05 00:00:00,13.64940917
2020-04-06 00:00:00,20.99212028
2020-04-07 00:00:00,25.32409774
2020-04-08 00:00:00,22.6627845
2020-04-09 00:00:00,23.29595386
2020-04-10 00:00:00,20.78686915
2020-04-11 00:00:00,13.75253175
