Timestamp,fees-usd-per-transaction
2019-09-01 00:00:00,0.67558357335638
2019-09-02 00:00:00,0.875537167107363
2019-09-03 00:00:00,1.10039781290567
2019-09-04 00:00:00,1.21433338508536
2019-09-05 00:00:00,1.1002389011777
2019-09-06 00:00:00,1.09443777488288
2019-09-07 00:00:00,0.875890273845593
2019-09-08 00:00:00,0.789162481466168
2019-09-09 00:00:00,1.06361486052221
2019-09-10 00:00:00,1.12429108787714
2019-09-11 00:00:00,1.03318009365219
2019-09-12 00:00:00,0.896954419611611
2019-09-13 00:00:00,0.920042364452236
2019-09-14 00:00:00,0.718465785558893
2019-09-15 00:00:00,0.685493486375277
2019-09-16 00:00:00,0.857924467387701
2019-09-17 00:00:00,1.02992953321898
2019-09-18 00:00:00,0.958491614545631
2019-09-19 00:00:00,1.04166248113649
2019-09-20 00:00:00,0.956518324632447
2019-09-21 00:00:00,0.699688306233792
2019-09-22 00:00:00,0.643133304464001
2019-09-23 00:00:00,1.11105521306143
2019-09-24 00:00:00,1.01838224842524
2019-09-25 00:00:00,1.03484738301762
2019-09-26 00:00:00,0.757686622358845
2019-09-27 00:00:00,0.907828357080448
2019-09-28 00:00:00,0.600878631776372
2019-09-29 00:00:00,0.588071108629497
2019-09-30 00:00:00,1.06976201979276
2019-10-01 00:00:00,1.19598047412488
2019-10-02 00:00:00,0.943771276474183
2019-10-03 00:00:00,0.953560206270099
2019-10-04 00:00:00,0.671349035510914
2019-10-05 00:00:00,0.472704648745574
2019-10-06 00:00:00,0.468264949729334
2019-10-07 00:00:00,0.604798171555667
2019-10-08 00:00:00,0.674920399304331
2019-10-09 00:00:00,0.817047061855268
2019-10-10 00:00:00,0.828309015364385
2019-10-11 00:00:00,0.670074389432194
2019-10-12 00:00:00,0.573480068078046
2019-10-13 00:00:00,0.483873582615344
2019-10-14 00:00:00,0.647586228740898
2019-10-15 00:00:00,0.626004661241478
2019-10-16 00:00:00,0.693174097245866
2019-10-17 00:00:00,0.604208556922961
2019-10-18 00:00:00,0.584087304776351
2019-10-19 00:00:00,0.474426402377773
2019-10-20 00:00:00,0.4365767164328
2019-10-21 00:00:00,0.481533672183832
2019-10-22 00:00:00,0.534403639518881
2019-10-23 00:00:00,0.681601011903147
2019-10-24 00:00:00,0.709897658487492
2019-10-25 00:00:00,0.872678831508667
2019-10-26 00:00:00,1.45585824561326
2019-10-27 00:00:00,1.24892156201113
2019-10-28 00:00:00,1.16252624482986
2019-10-29 00:00:00,1.0796546669691
2019-10-30 00:00:00,0.98034236037582
2019-10-31 00:00:00,1.10851202067185
2019-11-01 00:00:00,1.16052627514748
2019-11-02 00:00:00,0.903170130773998
2019-11-03 00:00:00,0.817713946079965
2019-11-03 23:00:00,1.43930408366312
2019-11-04 23:00:00,1.22675299744174
2019-11-05 23:00:00,1.14785846571318
2019-11-06 23:00:00,1.13111749859585
2019-11-07 23:00:00,1.17715486200046
2019-11-08 23:00:00,0.84726147816622
2019-11-09 23:00:00,0.707149286136364
2019-11-10 23:00:00,0.795774846778964
2019-11-11 23:00:00,0.830034315878702
2019-11-12 23:00:00,0.941506154398722
2019-11-13 23:00:00,0.726183608517154
2019-11-14 23:00:00,0.77723715362605
2019-11-15 23:00:00,0.685409655109607
2019-11-16 23:00:00,0.679099553741991
2019-11-17 23:00:00,0.765355149025391
2019-11-18 23:00:00,0.84097820217048
2019-11-19 23:00:00,0.691721068965897
2019-11-20 23:00:00,0.89050913236974
2019-11-21 23:00:00,0.930863023874122
2019-11-22 23:00:00,0.505826710067424
2019-11-23 23:00:00,0.454488580363302
2019-11-24 23:00:00,0.806160206599305
2019-11-25 23:00:00,0.885559120931033
2019-11-26 23:00:00,0.774036144068808
2019-11-27 23:00:00,0.633846913221294
2019-11-28 23:00:00,0.796011329979424
2019-11-29 23:00:00,0.7515076883198
2019-11-30 23:00:00,0.586631657073785
2019-12-01 23:00:00,0.605671230597163
2019-12-02 23:00:00,0.553872119316978
2019-12-03 23:00:00,0.637205850616611
2019-12-04 23:00:00,0.547059844938302
2019-12-05 23:00:00,0.587270270189183
2019-12-06 23:00:00,0.476905662317346
2019-12-07 23:00:00,0.389803591572119
2019-12-08 23:00:00,0.518708303390742
2019-12-09 23:00:00,0.529059361226489
2019-12-10 23:00:00,0.60888858596641
2019-12-11 23:00:00,0.518750950144438
2019-12-12 23:00:00,0.500657400706147
2019-12-13 23:00:00,0.371730534759435
2019-12-14 23:00:00,0.550241039690093
2019-12-15 23:00:00,0.476697540841595
2019-12-16 23:00:00,0.486689921182069
2019-12-17 23:00:00,0.589118170980636
2019-12-18 23:00:00,0.638353332902171
2019-12-19 23:00:00,0.547570643415816
2019-12-20 23:00:00,0.381560431451603
2019-12-21 23:00:00,0.328549733044562
2019-12-22 23:00:00,0.465031464230959
2019-12-23 23:00:00,0.443051383501185
2019-12-24 23:00:00,0.387049227795893
2019-12-25 23:00:00,0.481317785071033
2019-12-26 23:00:00,0.379063082312015
2019-12-27 23:00:00,0.337749503751344
2019-12-28 23:00:00,0.330879762885612
2019-12-29 23:00:00,0.355893089798905
2019-12-30 23:00:00,0.3642814071957
2019-12-31 23:00:00,0.28505811095915
2020-01-01 23:00:00,0.330064666408395
2020-01-02 23:00:00,0.375000160373712
2020-01-03 23:00:00,0.31362859357195
2020-01-04 23:00:00,0.307037813617038
2020-01-05 23:00:00,0.511697139286414
2020-01-06 23:00:00,0.587239085110897
2020-01-07 23:00:00,0.797559971333301
2020-01-08 23:00:00,0.729342052319093
2020-01-09 23:00:00,0.783040697464629
2020-01-10 23:00:00,0.483337445657257
2020-01-11 23:00:00,0.41553243857684
2020-01-12 23:00:00,0.489927301694839
2020-01-13 23:00:00,0.648377081121953
2020-01-14 23:00:00,0.826460884348415
2020-01-15 23:00:00,0.635615160118378
2020-01-16 23:00:00,0.663956825977776
2020-01-17 23:00:00,0.550329783587247
2020-01-18 23:00:00,0.514908781561009
2020-01-19 23:00:00,0.458515308810101
2020-01-20 23:00:00,0.562424229577123
2020-01-21 23:00:00,0.571580331365589
2020-01-22 23:00:00,0.534921239481578
2020-01-23 23:00:00,0.427680014249043
2020-01-24 23:00:00,0.331694932804184
2020-01-25 23:00:00,0.341523323735592
2020-01-26 23:00:00,0.620483693171555
2020-01-27 23:00:00,0.610528708582643
2020-01-28 23:00:00,0.560195454366121
2020-01-29 23:00:00,0.553227880218493
2020-01-30 23:00:00,0.628724543756242
2020-01-31 23:00:00,0.539328694210698
2020-02-01 23:00:00,0.547479687110276
2020-02-02 23:00:00,0.606657778695561
2020-02-03 23:00:00,0.70585229933972
2020-02-04 23:00:00,0.646349647840744
2020-02-05 23:00:00,0.832005714344611
2020-02-06 23:00:00,0.91996836711054
2020-02-07 23:00:00,0.656464204300022
2020-02-08 23:00:00,0.629750954674672
2020-02-09 23:00:00,0.92166964570802
2020-02-10 23:00:00,0.948634835274934
2020-02-11 23:00:00,1.1240906112026
2020-02-12 23:00:00,1.07157634286058
2020-02-13 23:00:00,1.01345544814606
2020-02-14 23:00:00,0.898157979980029
2020-02-15 23:00:00,0.731681187362423
2020-02-16 23:00:00,0.711064131334146
2020-02-17 23:00:00,0.900755331690863
2020-02-18 23:00:00,0.947763330081606
2020-02-19 23:00:00,0.841481350333595
2020-02-20 23:00:00,0.674567171104883
2020-02-21 23:00:00,0.581290084739278
2020-02-22 23:00:00,0.574467393000833
2020-02-23 23:00:00,0.67786029180983
2020-02-24 23:00:00,0.696835433033085
2020-02-25 23:00:00,0.802527013437904
2020-02-26 23:00:00,0.700608458135698
2020-02-27 23:00:00,0.619251218769513
2020-02-28 23:00:00,0.523003183862084
2020-02-29 23:00:00,0.399216905542732
2020-03-01 23:00:00,0.583958922513974
2020-03-02 23:00:00,0.63472318716168
2020-03-03 23:00:00,0.586698423854668
2020-03-04 23:00:00,0.63005208862545
2020-03-05 23:00:00,0.712032302839056
2020-03-06 23:00:00,0.53516629068615
2020-03-07 23:00:00,0.458046801973722
2020-03-09 00:00:00,0.57826562269194
2020-03-10 00:00:00,0.67336243689703
2020-03-11 00:00:00,0.805477258146625
2020-03-12 00:00:00,1.08868300434723
2020-03-13 00:00:00,1.54460841301846
2020-03-14 00:00:00,1.02555918094992
2020-03-15 00:00:00,1.05236082087334
2020-03-16 00:00:00,1.13799991384835
2020-03-17 00:00:00,1.186657170201
2020-03-18 00:00:00,1.3420512479553
2020-03-19 00:00:00,1.48406156384712
2020-03-20 00:00:00,1.78560484166505
2020-03-21 00:00:00,1.18059516387357
2020-03-22 00:00:00,0.978160320377359
2020-03-23 00:00:00,1.22033542724947
2020-03-24 00:00:00,1.0702667382949
2020-03-25 00:00:00,1.38131474860552
2020-03-26 00:00:00,1.25267148301984
2020-03-27 00:00:00,1.00468573715657
2020-03-28 00:00:00,0.740414420784793
2020-03-29 00:00:00,0.553431026053206
2020-03-30 00:00:00,0.595702493611611
2020-03-31 00:00:00,0.644484966291212
2020-04-01 00:00:00,0.595457236225901
2020-04-02 00:00:00,0.562695546170036
2020-04-03 00:00:00,0.632776492060731
2020-04-04 00:00:00,0.444652613145023
2020-04-05 00:00:00,0.38605682483986
2020-04-06 00:00:00,0.532630702699567
2020-04-07 00:00:00,0.591263810024396
2020-04-08 00:00:00,0.576898174306331
2020-04-09 00:00:00,0.594117983768802
2020-04-10 00:00:00,0.501344814127519
2020-04-11 00:00:00,0.379146317237403
2020-04-12 00:00:00,0.391097904891261
2020-04-13 00:00:00,0.390110704535921
2020-04-14 00:00:00,0.516620858140208
2020-04-15 00:00:00,0.580886365167654
2020-04-16 00:00:00,0.614825440411797
2020-04-17 00:00:00,0.634051209521079
2020-04-18 00:00:00,0.476807565207776
2020-04-19 00:00:00,0.442775985834458
2020-04-20 00:00:00,0.495409754718288
2020-04-21 00:00:00,0.515074176133559
2020-04-22 00:00:00,0.63934427651889
2020-04-23 00:00:00,0.914738613693871
2020-04-24 00:00:00,0.867216328578039
2020-04-25 00:00:00,0.74743033347111
2020-04-26 00:00:00,0.623066648499172
2020-04-27 00:00:00,0.693559111792687
2020-04-28 00:00:00,0.664078475961589
2020-04-29 00:00:00,1.30320406784667
2020-04-30 00:00:00,2.94069111010894
2020-05-01 00:00:00,2.79321242210498
2020-05-02 00:00:00,2.11209141296484
2020-05-03 00:00:00,1.82151343648637
2020-05-04 00:00:00,1.80502419413585
2020-05-05 00:00:00,1.94955409577601
2020-05-06 00:00:00,1.84853312262724
2020-05-07 00:00:00,2.45777629001632
2020-05-08 00:00:00,3.17518978988396
2020-05-09 00:00:00,2.71315416085006
2020-05-10 00:00:00,1.91962092599515
2020-05-11 00:00:00,2.54708041668451
2020-05-12 00:00:00,2.78923557396641
2020-05-13 00:00:00,3.30484828612591
2020-05-14 00:00:00,5.20845526061349
2020-05-15 00:00:00,4.95503458023075
2020-05-16 00:00:00,3.43536845039099
2020-05-17 00:00:00,4.10775181628716
2020-05-18 00:00:00,5.76259121041291
2020-05-19 00:00:00,6.42914180341742
2020-05-20 00:00:00,6.6334667193969
2020-05-21 00:00:00,6.23524480649871
2020-05-22 00:00:00,5.19040340966185
2020-05-23 00:00:00,3.69219349697898
2020-05-24 00:00:00,3.12060708889906
2020-05-25 00:00:00,3.05738583369516
2020-05-26 00:00:00,2.40205894645986
2020-05-27 00:00:00,2.36918688128054
2020-05-28 00:00:00,2.75572009339592
2020-05-29 00:00:00,3.1464272589966
2020-05-30 00:00:00,2.27486618241281
2020-05-31 00:00:00,2.2550053508218
2020-06-01 00:00:00,2.4599039319858
2020-06-02 00:00:00,3.17584173108252
2020-06-03 00:00:00,2.49999719299704
2020-06-04 00:00:00,1.90321315927668
2020-06-05 00:00:00,1.66687700218305
2020-06-06 00:00:00,1.07668209776437
2020-06-07 00:00:00,1.00187628582108
2020-06-08 00:00:00,1.27630329010085
2020-06-09 00:00:00,1.04506478338943
2020-06-10 00:00:00,1.15522487696005
2020-06-11 00:00:00,1.11535693282117
2020-06-12 00:00:00,0.88455687970373
2020-06-13 00:00:00,0.705487025777344
2020-06-14 00:00:00,0.554907577498489
2020-06-15 00:00:00,1.07669160862438
2020-06-16 00:00:00,1.40363451252628
2020-06-17 00:00:00,1.3460218296972
2020-06-18 00:00:00,1.4837655194989
2020-06-19 00:00:00,1.34404759575268
2020-06-20 00:00:00,0.981710394257909
2020-06-21 00:00:00,0.895908821727171
2020-06-22 00:00:00,1.13952145550296
2020-06-23 00:00:00,1.24384252547419
2020-06-24 00:00:00,1.27653907153377
2020-06-25 00:00:00,1.18502504366404
2020-06-26 00:00:00,0.942901963054466
2020-06-27 00:00:00,0.773470751879313
2020-06-28 00:00:00,0.673697335950307
2020-06-29 00:00:00,0.964724633243745
2020-06-30 00:00:00,1.31111843557253
2020-07-01 00:00:00,1.51290451075206
2020-07-02 00:00:00,1.50889758486723
2020-07-03 00:00:00,1.48360140614006
2020-07-04 00:00:00,1.00337646298073
2020-07-05 00:00:00,0.829143523241507
2020-07-06 00:00:00,1.00015012677777
2020-07-07 00:00:00,1.08020379524088
2020-07-08 00:00:00,1.2856783816482
2020-07-09 00:00:00,1.39729084883461
2020-07-10 00:00:00,1.28367046528809
2020-07-11 00:00:00,0.984296095701419
2020-07-12 00:00:00,0.805138301319414
2020-07-13 00:00:00,1.2248703781676
2020-07-14 00:00:00,1.61181855013175
2020-07-15 00:00:00,1.87644617618212
2020-07-16 00:00:00,2.0627104457432
2020-07-17 00:00:00,2.40199248809848
2020-07-18 00:00:00,2.23926806714143
2020-07-19 00:00:00,1.5147607954559
2020-07-20 00:00:00,2.32753243175852
2020-07-21 00:00:00,3.04545838210906
2020-07-22 00:00:00,3.67601432725504
2020-07-23 00:00:00,3.83470669962014
2020-07-24 00:00:00,3.21971308020829
2020-07-25 00:00:00,2.91133567566401
2020-07-26 00:00:00,2.51085427154793
2020-07-27 00:00:00,3.89021890862802
2020-07-28 00:00:00,5.82049027538035
2020-07-29 00:00:00,5.59759185410292
2020-07-30 00:00:00,6.06362537624933
2020-07-31 00:00:00,5.39526892015644
2020-08-01 00:00:00,5.02964787142692
2020-08-02 00:00:00,4.1945180666005
2020-08-03 00:00:00,4.39956743002628
2020-08-04 00:00:00,3.8036517939659
2020-08-05 00:00:00,5.38375434930667
2020-08-06 00:00:00,6.47470623033183
2020-08-07 00:00:00,4.94176360603888
2020-08-08 00:00:00,3.2551903605919
2020-08-09 00:00:00,2.72368774863958
2020-08-10 00:00:00,5.15391987986135
2020-08-11 00:00:00,5.03549580816253
2020-08-12 00:00:00,4.14440983836955
2020-08-13 00:00:00,3.87311256060032
2020-08-14 00:00:00,3.45346435196023
2020-08-15 00:00:00,2.56059439243148
2020-08-16 00:00:00,2.50775002438075
2020-08-17 00:00:00,3.38511018320454
2020-08-18 00:00:00,5.53521703431973
2020-08-19 00:00:00,5.21382821704613
2020-08-20 00:00:00,4.623504244804336
2020-08-21 00:00:00,5.079750426778504
2020-08-22 00:00:00,3.4326063604418375
2020-08-23 00:00:00,2.3972598274732753
2020-08-24 00:00:00,2.799443233107726
2020-08-25 00:00:00,3.3729451448882277
2020-08-26 00:00:00,3.8153900353961183
2020-08-27 00:00:00,4.219870678434581
2020-08-28 00:00:00,3.366068464565395
2020-08-29 00:00:00,2.587934196866843
2020-08-30 00:00:00,2.765981571458787
2020-08-31 00:00:00,3.5486845678575203
2020-09-01 00:00:00,3.9811824770550284
2020-09-02 00:00:00,4.603795328829781
2020-09-03 00:00:00,4.749243621628431
2020-09-04 00:00:00,5.356555300517122
2020-09-05 00:00:00,3.7798203459743487
2020-09-06 00:00:00,2.7342696255345347
2020-09-07 00:00:00,2.978365808379364
2020-09-08 00:00:00,2.5571293773815347
2020-09-09 00:00:00,2.89065533469968
2020-09-10 00:00:00,3.297351016808187
2020-09-11 00:00:00,3.1282160148641913
2020-09-12 00:00:00,2.0034358577317
2020-09-13 00:00:00,1.9953433022038491
2020-09-14 00:00:00,2.2462031906646063
2020-09-15 00:00:00,2.4967135757194905
2020-09-16 00:00:00,2.4741851199823692
2020-09-17 00:00:00,2.214542599130432
2020-09-18 00:00:00,2.3292859131344397
2020-09-19 00:00:00,1.7671250043520144
2020-09-20 00:00:00,1.3891759718324936
2020-09-21 00:00:00,2.1830418943378915
2020-09-22 00:00:00,2.479543330150219
2020-09-23 00:00:00,2.8655003325228185
2020-09-24 00:00:00,2.7006032402489955
2020-09-25 00:00:00,2.3101261761279823
2020-09-26 00:00:00,1.5965889911722493
2020-09-27 00:00:00,1.544814604071761
2020-09-28 00:00:00,2.1059191899274934
2020-09-29 00:00:00,2.559147967929874
2020-09-30 00:00:00,2.901579780666801
2020-10-01 00:00:00,3.5903998693527632
2020-10-02 00:00:00,4.083656083970861
2020-10-03 00:00:00,2.456029428213857
2020-10-04 00:00:00,2.2082528418748484
2020-10-05 00:00:00,3.5601933861932937
2020-10-06 00:00:00,3.7819971609232237
2020-10-07 00:00:00,3.1839000799889763
2020-10-08 00:00:00,3.361036174380951
2020-10-09 00:00:00,3.589009459549011
2020-10-10 00:00:00,2.863405058363661
2020-10-11 00:00:00,2.271797205562521
2020-10-12 00:00:00,2.7306698699891787
2020-10-13 00:00:00,2.531707487124996
2020-10-14 00:00:00,2.656080742140803
2020-10-15 00:00:00,2.609416658499943
2020-10-16 00:00:00,2.2437796873691105
2020-10-17 00:00:00,1.4600756805263342
2020-10-18 00:00:00,1.7993792536301436
2020-10-19 00:00:00,1.9219344377556067
2020-10-20 00:00:00,2.752557357918625
2020-10-21 00:00:00,4.6953985724521985
2020-10-22 00:00:00,6.285089285809221
2020-10-23 00:00:00,5.730642271026446
2020-10-24 00:00:00,3.983372806123809
2020-10-25 00:00:00,3.5161969798206116
2020-10-26 00:00:00,5.752067801423124
2020-10-27 00:00:00,10.245218650359009
2020-10-28 00:00:00,11.638373018628517
2020-10-29 00:00:00,12.531137392021646
