,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy volume,Taker buy quote asset volume,Ignore
30,2019-10-08 00:00:00+00:00,8188.55,8322.01,8103.88,8167.62,44715.165,2019-10-08 23:59:59.999000+00:00,366576763.24705,82468,20732.257,169983942.94089,0
31,2019-10-09 00:00:00+00:00,8168.33,8700,8113,8559.77,65453.643,2019-10-09 23:59:59.999000+00:00,549731852.71201,114326,31442.175,264417929.46204,0
32,2019-10-10 00:00:00+00:00,8559.77,8640.89,8419.34,8556.02,44285.668,2019-10-10 23:59:59.999000+00:00,377726959.91583,83861,20092.241,171338103.59999,0
33,2019-10-11 00:00:00+00:00,8557,8788,8210,8255.58,69157.964,2019-10-11 23:59:59.999000+00:00,582172642.93171,116971,32857.382,276631930.43743,0
34,2019-10-12 00:00:00+00:00,8255.54,8397.45,8248.34,8300.22,37761.514,2019-10-12 23:59:59.999000+00:00,314379330.82757,68373,15308.279,127444857.00206,0
35,2019-10-13 00:00:00+00:00,8300.31,8456,8137.30,8274.66,43820.913,2019-10-13 23:59:59.999000+00:00,365285901.78075,80857,19428.260,161922305.96286,0
36,2019-10-14 00:00:00+00:00,8274.33,8381.77,8205.02,8346.05,61999.821,2019-10-14 23:59:59.999000+00:00,514903627.22129,93034,28780.204,239007671.61254,0
37,2019-10-15 00:00:00+00:00,8346.31,8408.62,8080,8160.01,86246.749,2019-10-15 23:59:59.999000+00:00,711597427.68430,97630,42904.665,353848388.65652,0
38,2019-10-16 00:00:00+00:00,8160.55,8184,7900.24,7992.21,70434.452,2019-10-16 23:59:59.999000+00:00,566811841.94844,90317,37094.337,298603912.33104,0
39,2019-10-17 00:00:00+00:00,7994.76,8124.63,7930,8069.20,58354.602,2019-10-17 23:59:59.999000+00:00,468701651.96454,80845,30214.470,242659204.06555,0
40,2019-10-18 00:00:00+00:00,8069.41,8117.30,7812,7943.94,75251.352,2019-10-18 23:59:59.999000+00:00,597673590.50877,102381,38916.486,309267700.81598,0
41,2019-10-19 00:00:00+00:00,7945.57,8108.54,7852.12,7947.13,78024.395,2019-10-19 23:59:59.999000+00:00,620945265.24094,98068,39948.006,317935233.11750,0
42,2019-10-20 00:00:00+00:00,7947.78,8300.50,7871.17,8218.23,78663.915,2019-10-20 23:59:59.999000+00:00,631533255.81236,120205,40050.334,321455250.64889,0
43,2019-10-21 00:00:00+00:00,8218.23,8334.57,8150,8201.74,59928.516,2019-10-21 23:59:59.999000+00:00,492366045.41501,100497,30160.553,247796532.58354,0
44,2019-10-22 00:00:00+00:00,8201,8290,8000,8020.89,69506.880,2019-10-22 23:59:59.999000+00:00,568694788.53218,115709,35709.341,292256359.88044,0
45,2019-10-23 00:00:00+00:00,8020.68,8047.78,7172.76,7465,108484.139,2019-10-23 23:59:59.999000+00:00,828695587.22741,202487,52606.530,402104914.23656,0
46,2019-10-24 00:00:00+00:00,7465.18,7495.81,7337.44,7411.35,66719.534,2019-10-24 23:59:59.999000+00:00,495690565.11975,111756,30969.405,230099709.68439,0
47,2019-10-25 00:00:00+00:00,7410.07,8800,7359,8650,165118.926,2019-10-25 23:59:59.999000+00:00,1351037936.49978,322189,84120.471,688544824.62459,0
48,2019-10-26 00:00:00+00:00,8650,10408.48,8626.89,9232.22,248161.161,2019-10-26 23:59:59.999000+00:00,2322814045.64929,503375,122864.960,1150211174.50019,0
49,2019-10-27 00:00:00+00:00,9234.75,9803.83,9066.07,9533.32,163544.019,2019-10-27 23:59:59.999000+00:00,1551811193.38667,309972,80566.537,764499120.83264,0
50,2019-10-28 00:00:00+00:00,9534.37,9930.13,9156.03,9217.36,155599.975,2019-10-28 23:59:59.999000+00:00,1475693085.47329,279048,76273.351,723564688.41840,0
51,2019-10-29 00:00:00+00:00,9215.78,9569.10,9070,9415.02,124703.014,2019-10-29 23:59:59.999000+00:00,1169427308.33374,242823,62048.878,581950211.43687,0
52,2019-10-30 00:00:00+00:00,9415.02,9418.65,8975.72,9165.30,98464.858,2019-10-30 23:59:59.999000+00:00,904505540.99763,233836,48285.836,443630358.87190,0
53,2019-10-31 00:00:00+00:00,9163.40,9438.64,8933,9150,98836.044,2019-10-31 23:59:59.999000+00:00,907028492.38510,247658,48306.456,443407541.08509,0
54,2019-11-01 00:00:00+00:00,9149.88,9280,9050.27,9231.01,87256.949,2019-11-01 23:59:59.999000+00:00,798942104.65699,237247,43597.276,399260881.59083,0
55,2019-11-02 00:00:00+00:00,9231.70,9375,9194.98,9287.80,56602.055,2019-11-02 23:59:59.999000+00:00,524748680.13959,163182,28059.740,260168612.43004,0
56,2019-11-03 00:00:00+00:00,9288.96,9366.69,9073,9197.88,75612.722,2019-11-03 23:59:59.999000+00:00,695623695.12204,257133,36510.146,335956143.69011,0
57,2019-11-04 00:00:00+00:00,9197.86,9550,9126.01,9395.46,90433.357,2019-11-04 23:59:59.999000+00:00,841596521.34874,248571,45855.157,426830045.75913,0
58,2019-11-05 00:00:00+00:00,9395.47,9457.13,9164.33,9313.20,113738.226,2019-11-05 23:59:59.999000+00:00,1060847258.19057,276198,55746.252,520070934.39106,0
59,2019-11-06 00:00:00+00:00,9313.10,9450,9259.48,9343.60,73767.911,2019-11-06 23:59:59.999000+00:00,689203217.44144,190226,36712.807,343050022.06348,0
60,2019-11-07 00:00:00+00:00,9344.29,9381.93,9091.20,9219.64,77389.569,2019-11-07 23:59:59.999000+00:00,714933248.83024,178691,37470.371,346192853.59392,0
61,2019-11-08 00:00:00+00:00,9221.63,9259.30,8669.85,8775.03,151851.160,2019-11-08 23:59:59.999000+00:00,1355101393.82227,319405,72769.692,649293540.81917,0
62,2019-11-09 00:00:00+00:00,8775.60,8878,8727,8811.15,66846.392,2019-11-09 23:59:59.999000+00:00,588949194.26502,183364,33155.841,292132348.52347,0
63,2019-11-10 00:00:00+00:00,8811.30,9187,8760,9041.31,91099.197,2019-11-10 23:59:59.999000+00:00,814629855.82619,245197,46128.500,412510349.46875,0
64,2019-11-11 00:00:00+00:00,9041.31,9072.91,8611.11,8728.93,113373.762,2019-11-11 23:59:59.999000+00:00,996043073.24061,324917,54699.882,480481270.04877,0
65,2019-11-12 00:00:00+00:00,8729.89,8889.06,8552.12,8817,107520.546,2019-11-12 23:59:59.999000+00:00,938793146.96562,287214,53715.539,469120125.09438,0
66,2019-11-13 00:00:00+00:00,8817.94,8838,8712,8774.76,58585.811,2019-11-13 23:59:59.999000+00:00,513537401.05586,163995,28973.713,253992939.01059,0
67,2019-11-14 00:00:00+00:00,8774.78,8798.06,8581.39,8642.25,87099.995,2019-11-14 23:59:59.999000+00:00,754801551.10366,225625,42551.679,368778066.66991,0
68,2019-11-15 00:00:00+00:00,8642.47,8780,8380,8473.27,145602.497,2019-11-15 23:59:59.999000+00:00,1246865100.25388,368156,70893.746,607257636.23248,0
69,2019-11-16 00:00:00+00:00,8473.30,8540.54,8435,8491.06,48657.040,2019-11-16 23:59:59.999000+00:00,412710046.69823,152747,24188.913,205184331.39861,0
70,2019-11-17 00:00:00+00:00,8491.18,8631,8355.78,8504.04,72152.266,2019-11-17 23:59:59.999000+00:00,614653043.32686,215149,35856.741,305540218.52455,0
71,2019-11-18 00:00:00+00:00,8504.13,8504.71,8050,8183.26,123477.142,2019-11-18 23:59:59.999000+00:00,1028202469.94838,363313,57762.941,481284030.80230,0
72,2019-11-19 00:00:00+00:00,8183.30,8212.87,8000,8131.70,110854.030,2019-11-19 23:59:59.999000+00:00,898778770.86044,294385,55317.768,448604645.23986,0
73,2019-11-20 00:00:00+00:00,8131.12,8230,8037.50,8094.05,87352.380,2019-11-20 23:59:59.999000+00:00,708540147.01943,241974,42908.637,348108865.77557,0
74,2019-11-21 00:00:00+00:00,8094.57,8131.51,7432,7621.90,180289.189,2019-11-21 23:59:59.999000+00:00,1400628627.16021,412277,85629.625,665273856.38300,0
75,2019-11-22 00:00:00+00:00,7621.89,7765.03,6762.73,7262.72,371213.951,2019-11-22 23:59:59.999000+00:00,2688155961.25170,999166,181934.585,1317759038.42699,0
76,2019-11-23 00:00:00+00:00,7261.89,7345.84,7073.38,7305.99,139643.311,2019-11-23 23:59:59.999000+00:00,1008592734.24347,378359,69436.266,501584575.32315,0
77,2019-11-24 00:00:00+00:00,7306.19,7324.92,6855.91,6900.86,183676.078,2019-11-24 23:59:59.999000+00:00,1303419525.39099,504021,90242.175,640683949.08767,0
78,2019-11-25 00:00:00+00:00,6899.77,7386.29,6510.19,7102.03,333987.914,2019-11-25 23:59:59.999000+00:00,2320368143.08612,926856,166657.753,1158186261.82566,0
79,2019-11-26 00:00:00+00:00,7103.34,7340.06,7011.90,7150,193962.094,2019-11-26 23:59:59.999000+00:00,1384559257.54580,525112,96641.345,689914525.11150,0
80,2019-11-27 00:00:00+00:00,7149.97,7669.20,6850,7506.77,297842.994,2019-11-27 23:59:59.999000+00:00,2162938473.36819,787562,150498.289,1093383212.51908,0
81,2019-11-28 00:00:00+00:00,7506.78,7643,7356,7415.79,175000.609,2019-11-28 23:59:59.999000+00:00,1314201480.28623,439167,86015.121,646137430.46201,0
82,2019-11-29 00:00:00+00:00,7417,7850,7394.57,7736.66,185819.186,2019-11-29 23:59:59.999000+00:00,1415257727.65399,481870,93865.649,714816879.60473,0
83,2019-11-30 00:00:00+00:00,7737.23,7800,7444.18,7542.93,141966.392,2019-11-30 23:59:59.999000+00:00,1081497211.80452,362290,68012.803,518148680.57396,0
84,2019-12-01 00:00:00+00:00,7541.08,7541.08,7222.29,7387.38,196291.252,2019-12-01 23:59:59.999000+00:00,1442570909.29430,500459,96077.054,706184674.41115,0
85,2019-12-02 00:00:00+00:00,7388,7416.75,7137.74,7291,143966.953,2019-12-02 23:59:59.999000+00:00,1049763091.44412,370901,71412.232,520828889.39926,0
86,2019-12-03 00:00:00+00:00,7291.74,7404.42,7231.35,7290.86,84699.470,2019-12-03 23:59:59.999000+00:00,618921233.00419,233130,41922.424,306376914.66429,0
87,2019-12-04 00:00:00+00:00,7290.85,7800,7070,7191,274879.481,2019-12-04 23:59:59.999000+00:00,2010415073.79885,593445,137506.045,1006126277.04231,0
88,2019-12-05 00:00:00+00:00,7189.42,7480,7142.54,7384.99,176315.108,2019-12-05 23:59:59.999000+00:00,1291358111.12701,446089,88995.656,651916487.69038,0
89,2019-12-06 00:00:00+00:00,7384.66,7602.44,7295.73,7522.10,136218.707,2019-12-06 23:59:59.999000+00:00,1009056959.83042,367352,68368.604,506601998.63610,0
90,2019-12-07 00:00:00+00:00,7521.13,7616.91,7467.44,7487.20,83208.782,2019-12-07 23:59:59.999000+00:00,625725539.42670,223129,41704.625,313651040.56630,0
91,2019-12-08 00:00:00+00:00,7487.19,7559.39,7376,7508.20,84380.338,2019-12-08 23:59:59.999000+00:00,631265923.89387,218684,41942.110,313824486.14444,0
92,2019-12-09 00:00:00+00:00,7507.87,7676.48,7269.05,7337.49,136440.176,2019-12-09 23:59:59.999000+00:00,1017059787.60653,349478,66499.449,495926980.64656,0
93,2019-12-10 00:00:00+00:00,7338.20,7403.71,7152,7220.98,126662.794,2019-12-10 23:59:59.999000+00:00,923135831.85705,294099,61838.397,450779830.92809,0
94,2019-12-11 00:00:00+00:00,7220.92,7267,7117.74,7205.77,97320.727,2019-12-11 23:59:59.999000+00:00,701421427.95292,224496,48330.933,348364573.67675,0
95,2019-12-12 00:00:00+00:00,7206.78,7295.12,7080,7194.77,140594.105,2019-12-12 23:59:59.999000+00:00,1009269923.91096,304604,70699.718,507632396.13088,0
96,2019-12-13 00:00:00+00:00,7194.08,7298,7190,7252.98,80178.833,2019-12-13 23:59:59.999000+00:00,580009722.04465,187255,39706.504,287254508.29012,0
97,2019-12-14 00:00:00+00:00,7252.98,7266.14,7007.86,7061.34,97837.512,2019-12-14 23:59:59.999000+00:00,697707778.24799,236813,46055.740,328458564.51690,0
98,2019-12-15 00:00:00+00:00,7060.79,7196,7004.77,7115,87933.233,2019-12-15 23:59:59.999000+00:00,623906287.16733,180924,44537.104,316054323.43030,0
99,2019-12-16 00:00:00+00:00,7115.45,7147.34,6831,6887.54,117597.890,2019-12-16 23:59:59.999000+00:00,823110567.19727,249488,55589.143,389248743.37890,0
100,2019-12-17 00:00:00+00:00,6887.48,6940,6550,6618.96,166411.289,2019-12-17 23:59:59.999000+00:00,1119916913.96774,348899,80946.311,544935938.70641,0
101,2019-12-18 00:00:00+00:00,6618.96,7479.99,6427,7277.44,328489.593,2019-12-18 23:59:59.999000+00:00,2241615061.57224,675369,170098.066,1162033511.32103,0
102,2019-12-19 00:00:00+00:00,7278.11,7367.87,7042.82,7146.29,158849.566,2019-12-19 23:59:59.999000+00:00,1136320673.87998,323697,77011.059,550959774.92734,0
103,2019-12-20 00:00:00+00:00,7146.29,7217.08,7078.17,7184.39,86449.566,2019-12-20 23:59:59.999000+00:00,618061855.49459,179313,43256.648,309304170.51910,0
104,2019-12-21 00:00:00+00:00,7184.39,7185,7108,7131.01,44340.865,2019-12-21 23:59:59.999000+00:00,316691491.64633,99594,21922.424,156577993.45327,0
105,2019-12-22 00:00:00+00:00,7131.02,7517.61,7122,7502.92,129797.395,2019-12-22 23:59:59.999000+00:00,948741532.63742,278563,67246.221,491804710.46426,0
106,2019-12-23 00:00:00+00:00,7502.92,7691,7262,7314.01,215298.787,2019-12-23 23:59:59.999000+00:00,1615203184.89148,431464,104347.760,782959154.71850,0
107,2019-12-24 00:00:00+00:00,7314.03,7434.55,7156.08,7252.04,149081.004,2019-12-24 23:59:59.999000+00:00,1087303262.61196,279760,73067.038,532985114.49884,0
108,2019-12-25 00:00:00+00:00,7251.57,7267.63,7123.19,7201.45,96965.072,2019-12-25 23:59:59.999000+00:00,699094669.90656,174360,47370.959,341563035.21314,0
109,2019-12-26 00:00:00+00:00,7201.67,7438.80,7151,7197.46,133973.533,2019-12-26 23:59:59.999000+00:00,973097296.81580,246938,66703.488,484623657.65528,0
110,2019-12-27 00:00:00+00:00,7197.84,7270,7078.89,7248.40,112284.610,2019-12-27 23:59:59.999000+00:00,808407623.10806,211189,55474.655,399477860.93646,0
111,2019-12-28 00:00:00+00:00,7248.40,7359.15,7235,7311.48,91292.882,2019-12-28 23:59:59.999000+00:00,667101749.38177,156362,44857.620,327797632.97581,0
112,2019-12-29 00:00:00+00:00,7310.29,7527,7283.60,7383.67,102543.974,2019-12-29 23:59:59.999000+00:00,756943061.50809,186571,52979.273,391211316.81490,0
113,2019-12-30 00:00:00+00:00,7383.68,7400,7215.58,7240.43,94375.362,2019-12-30 23:59:59.999000+00:00,689435672.16509,174925,44946.508,328331116.74958,0
114,2019-12-31 00:00:00+00:00,7240.80,7319,7141,7189,89203.437,2019-12-31 23:59:59.999000+00:00,643792056.63886,157014,42880.850,309552260.21335,0
115,2020-01-01 00:00:00+00:00,7189.43,7260.43,7170.15,7197.57,56801.329,2020-01-01 23:59:59.999000+00:00,409678760.56957,101871,28834.200,208001969.84595,0
116,2020-01-02 00:00:00+00:00,7197.57,7209.59,6922.00,6962.04,115295.677,2020-01-02 23:59:59.999000+00:00,815627831.08338,224747,55404.262,391911677.42577,0
117,2020-01-03 00:00:00+00:00,6962.34,7407.28,6863.44,7341.72,208493.458,2020-01-03 23:59:59.999000+00:00,1507313613.42952,409820,107485.965,777056807.77789,0
118,2020-01-04 00:00:00+00:00,7341.60,7400.00,7269.21,7350.71,92586.033,2020-01-04 23:59:59.999000+00:00,678402363.73751,186349,46139.090,338139639.44063,0
119,2020-01-05 00:00:00+00:00,7350.54,7495.00,7303.00,7354.36,117765.972,2020-01-05 23:59:59.999000+00:00,874488521.38096,238905,58447.543,434120205.45978,0
120,2020-01-06 00:00:00+00:00,7354.36,7808.65,7345.00,7757.39,168150.317,2020-01-06 23:59:59.999000+00:00,1272203777.30362,323625,86031.412,651077883.24518,0
121,2020-01-07 00:00:00+00:00,7757.74,8215.33,7733.00,8152.49,280809.162,2020-01-07 23:59:59.999000+00:00,2233372067.10005,526402,140703.918,1119355459.77070,0
122,2020-01-08 00:00:00+00:00,8150.90,8468.42,7870.11,8059.84,321225.114,2020-01-08 23:59:59.999000+00:00,2644782835.79284,650971,157260.453,1295047587.12318,0
123,2020-01-09 00:00:00+00:00,8059.77,8060.00,7750.01,7818.59,187263.143,2020-01-09 23:59:59.999000+00:00,1478591346.02358,362420,91426.059,721979491.09053,0
124,2020-01-10 00:00:00+00:00,7817.91,8210.62,7670.00,8207.09,253783.948,2020-01-10 23:59:59.999000+00:00,2013738849.92087,542054,129373.462,1026943509.85917,0
125,2020-01-11 00:00:00+00:00,8207.20,8292.19,8003.87,8020.56,164741.715,2020-01-11 23:59:59.999000+00:00,1338581053.96550,354690,81244.929,660268578.07588,0
126,2020-01-12 00:00:00+00:00,8020.58,8195.00,7956.28,8186.70,108629.964,2020-01-12 23:59:59.999000+00:00,881428055.68761,243290,54658.736,443543021.84472,0
127,2020-01-13 00:00:00+00:00,8186.22,8200.00,8053.78,8113.00,74581.364,2020-01-13 23:59:59.999000+00:00,604921759.06788,184440,36688.577,297649675.36952,0
128,2020-01-14 00:00:00+00:00,8112.99,8893.00,8109.02,8825.00,290777.981,2020-01-14 23:59:59.999000+00:00,2496741836.26976,652920,149457.707,1283141153.07419,0
129,2020-01-15 00:00:00+00:00,8825.00,8921.20,8570.52,8825.30,237633.837,2020-01-15 23:59:59.999000+00:00,2084078908.15777,435491,115421.367,1012516254.34404,0
130,2020-01-16 00:00:00+00:00,8825.35,8868.21,8596.25,8725.08,167958.963,2020-01-16 23:59:59.999000+00:00,1460649456.34463,294579,83305.758,724430509.13343,0
131,2020-01-17 00:00:00+00:00,8724.99,9039.00,8680.00,8918.72,205717.686,2020-01-17 23:59:59.999000+00:00,1827760141.13558,390463,102758.035,913167403.80218,0
132,2020-01-18 00:00:00+00:00,8918.73,8995.00,8816.00,8925.00,114708.682,2020-01-18 23:59:59.999000+00:00,1021654832.44937,220520,57164.221,509171594.41337,0
133,2020-01-19 00:00:00+00:00,8925.00,9205.30,8440.91,8705.85,225314.525,2020-01-19 23:59:59.999000+00:00,1990403744.33708,444795,109554.498,968352310.34136,0
134,2020-01-20 00:00:00+00:00,8705.98,8750.37,8526.06,8650.00,125161.675,2020-01-20 23:59:59.999000+00:00,1083263125.12439,240897,60421.576,522998706.33570,0
135,2020-01-21 00:00:00+00:00,8650.00,8790.10,8448.60,8742.43,107577.153,2020-01-21 23:59:59.999000+00:00,931932876.50871,200875,53560.546,464224799.86614,0
136,2020-01-22 00:00:00+00:00,8742.78,8820.00,8585.85,8684.57,94305.496,2020-01-22 23:59:59.999000+00:00,819676430.85578,180455,46246.208,402021377.35119,0
137,2020-01-23 00:00:00+00:00,8684.47,8694.00,8326.00,8409.60,163407.064,2020-01-23 23:59:59.999000+00:00,1383035382.70483,335447,79123.155,669543820.62553,0
138,2020-01-24 00:00:00+00:00,8410.00,8528.00,8247.00,8441.96,144785.391,2020-01-24 23:59:59.999000+00:00,1217077351.53608,316370,72647.472,610835373.11839,0
139,2020-01-25 00:00:00+00:00,8442.82,8455.00,8272.00,8344.64,96961.714,2020-01-25 23:59:59.999000+00:00,809079683.34699,186872,47660.876,397729498.38688,0
140,2020-01-26 00:00:00+00:00,8344.37,8624.45,8300.00,8611.21,117898.916,2020-01-26 23:59:59.999000+00:00,999306483.13926,218347,61183.604,518823465.25907,0
141,2020-01-27 00:00:00+00:00,8611.21,9015.48,8565.00,8913.61,172235.328,2020-01-27 23:59:59.999000+00:00,1511064610.55725,359034,88760.412,778817122.09944,0
142,2020-01-28 00:00:00+00:00,8913.61,9436.06,8905.00,9398.98,244467.546,2020-01-28 23:59:59.999000+00:00,2222778105.27098,455985,123183.084,1120479865.69273,0
143,2020-01-29 00:00:00+00:00,9399.72,9460.52,9242.00,9311.00,169460.643,2020-01-29 23:59:59.999000+00:00,1584974428.29945,338155,82813.375,774750108.56386,0
144,2020-01-30 00:00:00+00:00,9311.23,9599.00,9210.42,9525.67,190137.536,2020-01-30 23:59:59.999000+00:00,1789181440.43438,393732,96408.369,907696824.98894,0
145,2020-01-31 00:00:00+00:00,9525.67,9550.72,9220.00,9364.51,146644.026,2020-01-31 23:59:59.999000+00:00,1373298967.87264,266727,70753.403,662550732.90456,0
146,2020-02-01 00:00:00+00:00,9364.50,9477.76,9306.00,9392.74,109040.285,2020-02-01 23:59:59.999000+00:00,1024210862.88076,229569,54324.089,510351956.10423,0
147,2020-02-02 00:00:00+00:00,9392.99,9489.92,9160.01,9338.20,148402.977,2020-02-02 23:59:59.999000+00:00,1391948766.66181,285872,72902.026,684047981.73101,0
148,2020-02-03 00:00:00+00:00,9340.49,9647.61,9250.00,9300.64,159049.385,2020-02-03 23:59:59.999000+00:00,1491076833.73277,313233,79180.283,742527413.92745,0
149,2020-02-04 00:00:00+00:00,9300.63,9368.00,9105.00,9198.35,147843.902,2020-02-04 23:59:59.999000+00:00,1363688333.14538,282503,71776.668,662220645.49289,0
150,2020-02-05 00:00:00+00:00,9198.32,9799.08,9179.88,9630.00,212311.697,2020-02-05 23:59:59.999000+00:00,2014987376.43659,387332,111557.886,1058639964.75721,0
151,2020-02-06 00:00:00+00:00,9630.00,9884.00,9550.00,9778.12,200556.367,2020-02-06 23:59:59.999000+00:00,1950865328.54665,366953,98843.932,961671262.21633,0
152,2020-02-07 00:00:00+00:00,9777.97,9900.00,9736.66,9821.52,129740.767,2020-02-07 23:59:59.999000+00:00,1272175090.89561,244078,63763.916,625379176.99655,0
153,2020-02-08 00:00:00+00:00,9821.52,9956.00,9680.55,9906.43,129267.269,2020-02-08 23:59:59.999000+00:00,1270369231.27298,238583,65282.120,641725121.85347,0
154,2020-02-09 00:00:00+00:00,9906.09,10184.34,9892.15,10167.38,143407.013,2020-02-09 23:59:59.999000+00:00,1446593331.85639,270733,72981.764,736106490.59704,0
155,2020-02-10 00:00:00+00:00,10167.37,10213.56,9750.00,9865.56,184242.737,2020-02-10 23:59:59.999000+00:00,1831546625.42966,333889,89129.888,885869924.25138,0
156,2020-02-11 00:00:00+00:00,9865.56,10409.96,9729.36,10229.06,190119.815,2020-02-11 23:59:59.999000+00:00,1906183204.95577,381836,98272.116,985932564.88324,0
157,2020-02-12 00:00:00+00:00,10230.74,10479.98,10229.71,10339.99,159674.258,2020-02-12 23:59:59.999000+00:00,1650500848.23864,336615,80738.924,834714299.73591,0
158,2020-02-13 00:00:00+00:00,10339.64,10540.00,10101.00,10239.63,213052.717,2020-02-13 23:59:59.999000+00:00,2192034973.13267,454247,101980.087,1049813429.99590,0
159,2020-02-14 00:00:00+00:00,10240.02,10390.00,10123.37,10356.82,130975.746,2020-02-14 23:59:59.999000+00:00,1345001966.03801,267110,67096.628,689188914.54797,0
160,2020-02-15 00:00:00+00:00,10356.27,10389.75,9752.30,9914.99,152146.127,2020-02-15 23:59:59.999000+00:00,1533600988.37217,325934,70415.864,709791351.79514,0
161,2020-02-16 00:00:00+00:00,9914.31,10060.45,9626.64,9921.86,141547.956,2020-02-16 23:59:59.999000+00:00,1398906974.55862,321449,69642.561,688533908.95615,0
162,2020-02-17 00:00:00+00:00,9921.87,9971.00,9461.89,9716.00,185338.179,2020-02-17 23:59:59.999000+00:00,1795989784.48734,399493,89956.126,871881279.69935,0
163,2020-02-18 00:00:00+00:00,9716.00,10270.00,9598.00,10174.32,166119.369,2020-02-18 23:59:59.999000+00:00,1642320613.87592,398826,84019.968,831000734.63062,0
164,2020-02-19 00:00:00+00:00,10174.53,10286.00,9293.07,9593.65,187495.927,2020-02-19 23:59:59.999000+00:00,1861820032.84195,442535,86400.201,858942080.38769,0
165,2020-02-20 00:00:00+00:00,9593.31,9700.00,9382.59,9601.99,143105.587,2020-02-20 23:59:59.999000+00:00,1370467343.18510,340441,69158.410,662462607.26312,0
166,2020-02-21 00:00:00+00:00,9601.51,9759.59,9547.00,9681.39,98954.288,2020-02-21 23:59:59.999000+00:00,957995037.55100,222939,49439.472,478708044.51954,0
167,2020-02-22 00:00:00+00:00,9681.39,9710.70,9565.00,9659.20,58419.547,2020-02-22 23:59:59.999000+00:00,563688224.30407,137989,29109.510,280905403.94001,0
168,2020-02-23 00:00:00+00:00,9658.95,10018.90,9657.00,9943.12,97134.358,2020-02-23 23:59:59.999000+00:00,959596142.38798,229104,49886.568,492833810.65496,0
169,2020-02-24 00:00:00+00:00,9943.12,10000.00,9487.38,9662.95,157965.671,2020-02-24 23:59:59.999000+00:00,1535789024.65726,357670,73688.386,716559068.76857,0
170,2020-02-25 00:00:00+00:00,9662.88,9686.78,9247.00,9326.00,168641.725,2020-02-25 23:59:59.999000+00:00,1596316068.55609,370353,80606.877,763338066.82431,0
171,2020-02-26 00:00:00+00:00,9326.00,9384.00,8610.00,8792.22,267005.172,2020-02-26 23:59:59.999000+00:00,2409004404.57587,594555,125256.227,1130195815.13983,0
172,2020-02-27 00:00:00+00:00,8793.96,8978.00,8533.90,8828.00,200638.488,2020-02-27 23:59:59.999000+00:00,1763578868.15436,447761,99331.859,873383824.34582,0
173,2020-02-28 00:00:00+00:00,8827.12,8908.86,8450.00,8699.57,196066.110,2020-02-28 23:59:59.999000+00:00,1698656157.08208,479621,97577.393,845846202.83792,0
174,2020-02-29 00:00:00+00:00,8699.86,8799.83,8530.00,8531.98,103524.685,2020-02-29 23:59:59.999000+00:00,898160923.81681,217411,49487.071,429493104.73495,0
175,2020-03-01 00:00:00+00:00,8532.50,8762.24,8409.00,8537.84,174332.916,2020-03-01 23:59:59.999000+00:00,1494294629.10932,346326,85613.610,734002269.82985,0
176,2020-03-02 00:00:00+00:00,8537.84,8972.00,8504.95,8919.70,160294.484,2020-03-02 23:59:59.999000+00:00,1405207928.76918,330286,83302.183,730389307.53473,0
177,2020-03-03 00:00:00+00:00,8919.70,8922.34,8657.41,8765.00,160123.605,2020-03-03 23:59:59.999000+00:00,1406716868.87184,331015,77472.254,680849226.52919,0
178,2020-03-04 00:00:00+00:00,8765.00,8853.88,8669.23,8756.93,105462.120,2020-03-04 23:59:59.999000+00:00,923600039.89969,219177,51814.453,453837266.49109,0
179,2020-03-05 00:00:00+00:00,8755.98,9172.30,8755.98,9062.81,161840.623,2020-03-05 23:59:59.999000+00:00,1458350448.94803,305604,81304.772,732252544.57266,0
180,2020-03-06 00:00:00+00:00,9062.62,9179.75,8994.14,9139.48,115011.583,2020-03-06 23:59:59.999000+00:00,1045435230.09336,226911,56607.201,514641871.77172,0
181,2020-03-07 00:00:00+00:00,9139.77,9204.00,8850.00,8897.18,125804.999,2020-03-07 23:59:59.999000+00:00,1135455550.23333,240352,59759.072,539566671.30799,0
182,2020-03-08 00:00:00+00:00,8895.62,8897.71,7997.70,8038.46,237407.028,2020-03-08 23:59:59.999000+00:00,2003492668.69928,443337,109247.103,922054657.55872,0
183,2020-03-09 00:00:00+00:00,8038.99,8182.31,7635.21,7932.15,334399.107,2020-03-09 23:59:59.999000+00:00,2627368283.37935,630254,165620.727,1301613335.96885,0
184,2020-03-10 00:00:00+00:00,7932.45,8156.31,7733.00,7897.66,257068.702,2020-03-10 23:59:59.999000+00:00,2044527824.74198,480453,127445.512,1013900855.45328,0
185,2020-03-11 00:00:00+00:00,7898.21,7988.00,7593.29,7938.39,220537.381,2020-03-11 23:59:59.999000+00:00,1724800753.69309,401429,109589.744,857478719.09663,0
186,2020-03-12 00:00:00+00:00,7938.39,7969.00,4347.00,4764.65,784747.020,2020-03-12 23:59:59.999000+00:00,4935684191.16036,1559176,376597.666,2360894110.20358,0
187,2020-03-13 00:00:00+00:00,4762.28,5971.00,3621.81,5570.26,935489.242,2020-03-13 23:59:59.999000+00:00,4777193239.09059,2491958,465297.838,2382258317.76056,0
