,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,BBANDS_upperband,BBANDS_middleband,BBANDS_lowerband,DEMA,EMA,HT_TRENDLINE,macd,macdsignal,macdhist,mfi,willr,ADX,ADXR,APO,aroondown,aroonup,AROONOSC,ad,adosc,obv,atr,natr,trange
10,2019-04-22 00:00:00+00:00,5257.41,5400.0,5208.35,5357.14,29563.852309,2019-04-22 23:59:59.999000+00:00,156632202.97099613,210361,15828.00485100,83879362.28322349,0,5361.776633972417,5284.426000000001,5207.075366027586,5328.960272934332,4872.327546410598,4868.782339031339,245.4022752189403,262.23131869746163,-16.829043478521328,55.944298823480395,-11.566033025428814,49.34582868896427,46.665311572717954,243.09320512820887,28.571428571428573,14.285714285714286,-14.285714285714286,458546.94937813305,23826.941690362466,640265.073141,173.0515455622203,3.2302972399866405,191.64999999999964
11,2019-04-23 00:00:00+00:00,5357.14,5600.0,5332.41,5493.31,41262.103917,2019-04-23 23:59:59.999000+00:00,227154061.85771411,282563,21260.01446900,117054771.35759218,0,5508.946322068164,5331.4000000000015,5153.853677931839,5377.042130776431,4912.39093051314,4942.1412490598295,251.99256562679693,260.1835680833287,-8.191002456531749,65.3817916530693,-14.441376323127269,49.99139159957952,48.49194652711007,226.38948717949006,21.42857142857143,100.0,78.57142857142857,466906.075852742,25586.967071881518,681527.177058,179.804292307776,3.2731502920420654,267.59000000000015
12,2019-04-24 00:00:00+00:00,5490.91,5582.2,5333.35,5415.0,48224.152413,2019-04-24 23:59:59.999000+00:00,262493252.93584237,339599,23401.18852000,127419838.49784201,0,5532.880200685811,5362.664000000002,5192.447799314192,5409.825391881633,4944.8173220929375,5025.19538871795,248.03723685088062,257.7543018368391,-9.717064985958473,53.9665959223425,-25.04128427948781,50.59084287372226,49.19906186115402,206.52006410256672,14.285714285714286,92.85714285714286,78.57142857142857,450327.5094917528,18705.89115201711,633303.024645,184.73612857150624,3.4115628545061174,248.84999999999945
13,2019-04-25 00:00:00+00:00,5415.0,5491.84,5102.0,5219.9,49636.089948,2019-04-25 23:59:59.999000+00:00,265091565.61466024,331089,21401.17196500,114223925.41789762,0,5549.365075932282,5348.298000000001,5147.23092406772,5414.174425203119,4962.564591635329,5099.56400180602,226.5481645979453,251.51307438906034,-24.964909791115048,54.39465731771492,-51.44968732234231,48.95576243901083,48.48692421694107,178.27173076923373,7.142857142857143,85.71428571428572,78.57142857142857,430714.48031160206,7949.860704568564,583666.934697,199.38640510211295,3.819736108011896,389.84000000000015
14,2019-04-26 00:00:00+00:00,5220.47,5510.0,5161.62,5314.1,48912.294513,2019-04-26 23:59:59.999000+00:00,259659705.65138580,333183,25076.71829700,133163032.45656707,0,5544.366546368191,5359.890000000001,5175.4134536318115,5428.934507744802,4985.244295400791,5151.270146666667,214.64478132743534,244.13941577673535,-29.49463444930001,63.80703408124431,-43.98461538461533,47.52068615158878,47.89247551898036,146.96083333333627,0.0,78.57142857142857,78.57142857142857,424618.34440324217,887.2722139007528,632579.22921,210.02880473767632,3.952293045627224,348.3800000000001
15,2019-04-27 00:00:00+00:00,5315.0,5342.5,5257.67,5295.69,15422.896935,2019-04-27 23:59:59.999000+00:00,81749716.42174439,145733,7918.22705600,41978251.89852615,0,5539.221193399735,5347.6,5155.978806600266,5439.0746652750595,5005.273050536224,5187.63810803689,201.4040704308536,235.592346707559,-34.18827627670538,60.03151205717848,-46.81692307692314,46.18811531326829,47.41554287397796,125.24826923077217,14.285714285714286,71.42857142857143,57.142857142857146,423020.2392039181,-2591.117660602962,617156.332275,201.08603297069945,3.7971639761900615,84.82999999999993
16,2019-04-28 00:00:00+00:00,5295.69,5340.0,5259.48,5307.52,14371.433869,2019-04-28 23:59:59.999000+00:00,76277087.37424076,127730,7160.77372500,38011547.93921391,0,5434.9241904688515,5310.442000000001,5185.95980953115,5448.829018887801,5024.772853727435,5210.511252870318,189.6787947092489,226.40963630789696,-36.730841598648055,59.72395030669085,-44.99692307692301,44.95072810625641,46.745638430103824,119.08173076923322,7.142857142857143,64.28571428571429,57.142857142857146,425797.4313425378,-2894.8871414660243,631527.766144,192.4741734727924,3.6264427354544564,80.52000000000044
17,2019-04-29 00:00:00+00:00,5309.81,5332.0,5178.8,5238.14,19918.135079,2019-04-29 23:59:59.999000+00:00,104822151.51444980,178472,9983.62213700,52529726.63061370,0,5352.05873476002,5275.070000000001,5198.081265239981,5448.113696632614,5038.538476067601,5221.859731037078,172.79615652611938,215.68694035154144,-42.89078382542206,60.88854730883953,-60.70865349125918,43.04629157454566,45.795526613249464,110.27352564102785,0.0,57.142857142857146,57.142857142857146,421309.3502529355,-4184.010717468394,611609.631065,189.6688753675929,3.6209203146077216,153.19999999999982
18,2019-04-30 00:00:00+00:00,5238.14,5339.98,5192.15,5320.81,22238.06823,2019-04-30 23:59:59.999000+00:00,117309839.23079812,180989,12264.55293800,64721155.04645376,0,5354.72256199444,5295.252000000001,5235.781438005562,5456.936713486783,5056.749542127755,5230.696383116881,164.19458921425303,205.38847012408377,-41.19388090983074,60.766224361890764,-56.06224899598385,41.32846715040483,44.99299431809707,99.2344871794894,0.0,50.0,50.0,437779.93193799764,909.6247846384649,633847.6992949999,186.6803842699077,3.5084955912710227,147.82999999999993
19,2019-05-01 00:00:00+00:00,5321.94,5402.0,5316.2,5383.2,17217.473216,2019-05-01 23:59:59.999000+00:00,92194935.60478040,161488,9636.26589900,51604847.88561128,0,5402.219522908244,5309.072000000001,5215.9244770917585,5471.882031197927,5077.810861990481,5240.5057809523805,160.56128617260038,196.4230333337871,-35.86174716118671,60.23720858628694,-43.53413654618477,40.12464358771264,44.53677452009174,95.06307692307928,57.142857142857146,42.85714285714286,-14.285714285714286,447452.21875630994,5988.237406359869,651065.172511,179.47464253634288,3.3339768638791587,85.80000000000018
20,2019-05-02 00:00:00+00:00,5383.2,5538.0,5370.0,5492.87,22795.787835,2019-05-02 23:59:59.999000+00:00,124498567.20765440,181896,11908.89589200,65029410.50078300,0,5519.790719922227,5348.508000000001,5177.225280077774,5498.286489127459,5104.58887089432,5251.150014285714,164.63352696705897,190.06513206044147,-25.4316050933825,60.34766768491872,-21.512048192771104,39.74972519180989,44.53836739049907,94.55628205128414,50.0,35.714285714285715,-14.285714285714286,458000.69819852954,10877.800809919485,673860.9603459999,178.65502521231838,3.2524895949170176,168.0
21,2019-05-03 00:00:00+00:00,5494.81,5844.0,5477.57,5772.69,46297.172849,2019-05-03 23:59:59.999000+00:00,264435878.92811019,338298,24992.74319000,142732584.07587240,0,5812.104750292014,5441.542,5070.979249707987,5556.312382116249,5147.6921695463,5272.1572,188.26968682634015,189.7060430136212,-1.4363561872810635,62.70429243282081,-9.610512129380108,40.56545548638211,45.14426424227697,114.43211538461765,42.85714285714286,100.0,57.142857142857146,486278.3235439834,20886.612011300167,720158.1331949999,192.06752341143851,3.3271754314095943,366.4300000000003
22,2019-05-04 00:00:00+00:00,5770.62,5900.0,5587.45,5829.45,39682.408991,2019-05-04 23:59:59.999000+00:00,228942582.45077919,283145,21037.29947700,121524183.92743250,0,5970.478254873556,5559.804000000001,5149.129745126446,5615.080838385871,5191.676545704603,5301.216671428571,209.17038544171646,193.59891149924027,15.571473942476189,64.69618875978998,-8.840852130325837,41.48682572916463,45.417950506729724,131.00089743589797,35.714285714285715,100.0,64.28571428571429,508046.19755296415,30008.484504604246,759840.5421859999,200.6734145963358,3.4424073385368397,312.5500000000002
23,2019-05-05 00:00:00+00:00,5829.83,5839.9,5696.0,5775.62,23822.543775,2019-05-05 23:59:59.999000+00:00,137653160.76602159,185365,11824.08792100,68357177.93240788,0,6007.310152800121,5650.7660000000005,5294.22184719988,5660.681409009397,5229.350316949467,5339.559542857143,218.867737514257,198.6526767022436,20.215060812013377,64.60283459608125,-15.586466165413547,42.34238381174839,45.84410625035633,130.4644230769245,28.571428571428573,92.85714285714286,64.28571428571429,510585.7237621963,31820.146636202175,736017.9984109999,196.61817069659747,3.4042781674798115,143.89999999999964
24,2019-05-06 00:00:00+00:00,5773.18,5805.0,5619.14,5747.79,25256.596325,2019-05-06 23:59:59.999000+00:00,144358553.85462249,230431,12922.62549000,73880906.50332905,0,5960.566392287782,5723.684,5486.801607712218,5697.591122077397,5262.798038436598,5376.278064285714,221.7511018159421,203.2723617249833,18.47874009095878,58.34561320129572,-19.073934837092736,42.37392651947318,46.18265905952635,141.29153846153895,21.42857142857143,85.71428571428572,64.28571428571429,520293.73646777036,32757.453674883815,710761.4020859998,195.84972993255477,3.4073918833595997,185.85999999999967
25,2019-05-07 00:00:00+00:00,5749.92,6028.41,5747.74,5846.34,39905.064422,2019-05-07 23:59:59.999000+00:00,236176663.81792103,301388,21302.98121700,126064101.91225619,0,5868.79718182806,5794.378000000001,5719.958818171941,5742.406797625657,5300.4459069245595,5414.9396809523805,229.3446082994178,208.48681103987022,20.857797259547596,58.49349409958647,-19.653285262464752,43.13430300837588,46.862572941049066,161.61141025641155,14.285714285714286,100.0,85.71428571428572,508426.1491684355,26386.89662502118,750666.4665079998,201.908320651658,3.453584989098444,280.6700000000001
26,2019-05-08 00:00:00+00:00,5846.34,6014.72,5772.2,5987.29,23074.05152,2019-05-08 23:59:59.999000+00:00,136245255.55720780,190966,11960.90403200,70659279.91367500,0,6003.326447393727,5837.298000000001,5671.269552606274,5799.6593636460375,5344.758429058459,5453.370407894737,243.92419761496694,215.57428835488957,28.349909260077368,67.77663611145994,-4.438639479280221,43.840366890928394,46.39806466496961,181.5844230769244,7.142857142857143,92.85714285714286,85.71428571428572,526280.6622322784,27062.932295389124,773740.5180279998,204.8091548908253,3.420732165818347,242.52000000000044
27,2019-05-09 00:00:00+00:00,5986.66,6224.55,5983.71,6209.18,27453.011436,2019-05-09 23:59:59.999000+00:00,167489934.34358988,227841,13875.18235600,84696142.54932348,0,6252.481336294166,5913.244000000001,5574.006663705835,5878.251174851611,5400.527562667591,5501.756012865497,270.26781662156645,226.51299400822495,43.7548226133415,78.44049096800426,-1.446003029362224,45.04325365568146,46.281969903635115,212.94089743589757,0.0,100.0,100.0,550229.6644856565,32499.362850670004,801193.5294639998,207.3827866843378,3.3399383925790165,240.84000000000015
28,2019-05-10 00:00:00+00:00,6209.95,6468.92,6172.0,6373.33,36623.61079,2019-05-10 23:59:59.999000+00:00,231801342.43209280,283074,18548.92799500,117379030.42732471,0,6493.341991054163,6032.786000000002,5572.23000894584,5968.90406613619,5463.289010237424,5555.419356725147,300.92201593874233,241.39479839432843,59.5272175444139,78.15377038267796,-7.409388273959023,46.637113346194795,46.41261432973154,253.98801282051318,0.0,100.0,100.0,563272.1695541416,35918.75761319662,837817.1402539997,213.77830192117082,3.354263813754675,296.9200000000001
29,2019-05-11 00:00:00+00:00,6375.16,7343.99,6372.85,7076.22,74022.424393,2019-05-11 23:59:59.999000+00:00,507216001.34340413,562540,40091.99721500,274656200.80251044,0,7156.248808024053,6298.472000000002,5440.69519197595,6137.690315153656,5567.349074093074,5630.891668558652,377.5805251936381,268.6319437541904,108.94858143944771,84.9866590463548,-12.367044000757419,49.03976244232371,46.99524527429006,328.2663461538468,14.285714285714286,100.0,85.71428571428572,596474.5585666329,44616.65582791413,911839.5646469997,267.8755660696586,3.7855743047793675,971.1399999999994
30,2019-05-12 00:00:00+00:00,7076.24,7521.78,6750.0,6967.31,86948.975339,2019-05-12 23:59:59.999000+00:00,619939454.48965513,647345,42689.58967600,304720922.90832519,0,7376.5196137394505,6522.666000000002,5668.8123862605535,6275.70712489671,5657.669133829005,5721.120803921568,424.649721616207,299.8354993265937,124.81422228961327,87.58675007222764,-23.66516146104531,51.383064392207324,47.21467798337649,396.4904487179492,7.142857142857143,100.0,92.85714285714286,558490.0078847065,32032.83389623894,824890.5893079997,303.8687399218258,4.361349501053144,771.7799999999997
31,2019-05-13 00:00:00+00:00,6968.24,8100.0,6870.0,7790.71,85804.735333,2019-05-13 23:59:59.999000+00:00,648012612.29270131,588497,45381.26225900,342327287.01661900,0,8008.401421900327,6883.350000000001,5758.298578099676,6502.186363704537,5795.284673581972,5822.34389869281,522.3723145784334,344.34286237696165,178.0294522014717,92.2958557539551,-10.636380831198306,53.84191609349806,47.585191621951445,497.5820512820537,0.0,100.0,100.0,601142.6349394242,37544.121360123856,910695.3246409997,370.02097278455255,4.749515420090756,1230.0
32,2019-05-14 00:00:00+00:00,7795.62,8366.0,7599.56,7947.56,76583.722603,2019-05-14 23:59:59.999000+00:00,611103206.00327249,655426,38953.03233500,310810946.93725249,0,8381.963220779651,7231.026000000001,6080.088779220351,6725.33426628785,5934.141146254103,5928.710005159959,605.4948895251537,396.57326780660003,208.92162171855364,93.21012540174702,-13.720243950422965,56.22403065235146,48.17433712003205,598.7118589743613,0.0,100.0,100.0,594104.1747596903,34146.12695996836,987279.0472439997,398.3366175856559,5.012061784820196,766.4399999999996
33,2019-05-15 00:00:00+00:00,7945.26,8249.0,7850.0,8169.87,37884.327211,2019-05-15 23:59:59.999000+00:00,305196285.27558238,347533,19660.57618600,158426245.70097857,0,8552.038753578749,7590.334000000001,6628.629246421252,6953.4648479813095,6078.381717463515,6052.875249054006,681.4533184489355,453.54927793506715,227.90404051386838,93.54288728777011,-6.546395193591459,58.435994171286765,49.092859681548326,686.5080128205145,0.0,92.85714285714286,92.85714285714286,616962.0016588786,36924.789904194884,1025163.3744549997,398.38400204382333,4.876258765975754,399.0
34,2019-05-16 00:00:00+00:00,8169.08,8320.0,7705.0,7866.59,69630.513996,2019-05-16 23:59:59.999000+00:00,557126171.27896418,666538,35097.40415800,280897013.06816628,0,8569.70563982609,7748.408000000001,6927.110360173912,7120.301309804697,6193.7499937561915,6184.284093567251,709.0057819254143,504.6405787331366,204.36520319227776,82.56338278749229,-17.29001568326045,59.71326249428659,50.13935899033435,757.2366025641059,0.0,85.71428571428572,85.71428571428572,583922.0397169067,24192.00140855147,955532.8604589996,413.8565733264074,5.260939915851816,615.0
35,2019-05-17 00:00:00+00:00,7868.67,7925.0,6913.0,7355.26,88752.008159,2019-05-17 23:59:59.999000+00:00,645676487.37440289,803893,45121.47497800,328348049.16308968,0,8360.79702040286,7825.998000000001,7291.198979597141,7205.5614754178605,6268.686123191276,6335.13312865497,681.7227743138192,540.057017849273,141.66575646454612,71.23343509523588,-36.37652732540353,57.691915112703064,49.58937042093385,808.1378846153875,0.0,78.57142857142857,78.57142857142857,572742.0930764825,13226.6047830577,866780.8522999997,456.58110380309256,6.20754540020465,1012.0
36,2019-05-18 00:00:00+00:00,7355.28,7458.0,7156.61,7257.45,37054.944779,2019-05-18 23:59:59.999000+00:00,271170511.05093318,379504,19375.84836000,141830045.16939757,0,8425.11697141776,7719.3460000000005,7013.5750285822405,7268.584777581231,6332.477341049904,6472.441774853799,644.7757709222406,561.0007684638665,83.77500245837405,66.29548730535477,-40.35698943520967,55.81494968694694,49.07866674934766,860.8540384615417,0.0,71.42857142857143,71.42857142857143,560483.0647612959,3637.742173882085,829725.9075209997,445.49602496001455,6.13846495614871,301.3900000000003
37,2019-05-19 00:00:00+00:00,7257.32,8275.09,7243.08,8148.48,65577.442058,2019-05-19 23:59:59.999000+00:00,517729474.35844101,583432,35593.49002200,281177713.21845129,0,8532.39036047915,7759.530000000001,6986.669639520851,7434.9548691619475,6449.638802917651,6585.579230994149,679.5601326989554,584.7126413108842,94.84749138807115,71.02686560583732,-7.918860080237088,55.21620954230895,48.795068030891066,950.5771153846181,7.142857142857143,64.28571428571429,57.142857142857146,609970.0426978951,15130.178434147965,895303.3495789997,487.38988032001356,5.981359472196209,1032.0100000000002
38,2019-05-20 00:00:00+00:00,8147.94,8156.03,7553.0,7938.15,65859.208564,2019-05-20 23:59:59.999000+00:00,517939277.86885798,610360,34629.64564500,272371020.30677796,0,8405.676449389748,7713.186,7020.695550610252,7557.256375449913,6545.671783374577,6673.979360818712,682.2901012396987,604.2281332966471,78.06196794305163,66.5825439477014,-16.34100509498676,54.660236550859395,48.89726977961764,1016.1045512820547,0.0,57.142857142857146,57.142857142857146,628238.2380057574,24268.766462744912,829444.1410149997,495.649888868584,6.243896737509169,603.0299999999997
39,2019-05-21 00:00:00+00:00,7937.16,8042.32,7771.0,7904.87,52301.752247,2019-05-21 23:59:59.999000+00:00,413637782.36974554,554038,27272.36044800,215730616.60421489,0,8420.753808775939,7720.842,7020.930191224061,7661.71583568548,6633.361990898798,6770.254459064326,673.9987648970937,618.1822596167365,55.816505280357205,67.55329624541434,-17.77816331251446,54.14397591594195,48.99217140343517,1054.1439743589763,0.0,50.0,50.0,627548.1293774062,25581.448232445982,777142.3887679997,479.62632537797083,6.067478976605192,271.3199999999997
40,2019-05-22 00:00:00+00:00,7904.48,8016.0,7465.0,7628.43,49136.994589,2019-05-22 23:59:59.999000+00:00,384730220.72195171,461337,24410.96266200,191296198.55463496,0,8390.170125119143,7775.476,7160.781874880856,7719.62449615933,6697.559926969843,6871.467218421052,637.7696123221513,622.0997301578194,15.669882164331852,62.87003697672963,-30.9605463650521,52.62747933393762,48.83536649480954,1069.722948717952,0.0,42.85714285714286,42.85714285714286,607559.8063879716,17432.947256826796,728005.3941789997,484.7244449938301,6.354183560625581,551.0
41,2019-05-23 00:00:00+00:00,7627.8,7940.98,7461.0,7851.51,49648.184701,2019-05-23 23:59:59.999000+00:00,381536239.51284835,449220,25959.85983800,199607980.98608009,0,8227.94634031844,7894.287999999999,7560.629659681557,7797.7785080988415,6772.00831877824,6951.594997619048,619.9124744093369,621.6622790081229,-1.7498045987859996,64.08258384166106,-23.44986326344575,51.20616012997168,48.92163673808324,1036.029679487181,0.0,35.714285714285715,35.714285714285715,638698.790350614,22422.514731566305,777653.5788799997,484.38555606569935,6.169329925908511,479.97999999999956
42,2019-05-24 00:00:00+00:00,7849.95,8130.0,7766.0,7964.87,46664.785325,2019-05-24 23:59:59.999000+00:00,371381043.73160255,428676,25045.73342800,199347829.02587370,0,8098.871747167392,7857.565999999999,7616.260252832606,7880.552337452363,6848.967136921579,7015.172972077923,607.9002726325243,618.9098777330032,-11.009605100478893,64.82104010904467,-20.125429596367567,50.20262449088115,49.621193466602435,1016.9539102564122,0.0,28.571428571428573,28.571428571428573,643024.2569903544,23801.575835552998,824318.3642049996,475.7865877752923,5.973563759048074,364.0
43,2019-05-25 00:00:00+00:00,7964.52,8091.8,7908.34,8025.41,28414.328817,2019-05-25 23:59:59.999000+00:00,227376280.58540762,264448,15037.16499600,120334124.30243574,0,8147.694431368725,7875.017999999999,7602.341568631273,7960.900788166725,6924.866676475026,7063.7427445605135,596.3907667090098,614.4060555282045,-18.01528881919478,63.27035600068878,-21.076113861386148,49.27076996886852,50.32691718053792,929.3095512820528,0.0,21.42857142857143,21.42857142857143,650873.5875498526,24699.471843792126,852732.6930219997,454.9061172199143,5.668322456047906,183.46000000000004
44,2019-05-26 00:00:00+00:00,8023.0,8740.0,7833.42,8614.43,49652.144567,2019-05-26 23:59:59.999000+00:00,409616322.38847878,377306,26438.94680300,217911336.30408231,0,8673.03025477822,8016.9299999999985,7360.829745221778,8105.035526874436,7033.870761863734,7138.43497139093,627.5642219916235,617.0376888208883,10.526533170735206,62.10789171265599,-6.71497326203207,49.33673006688167,51.589323080189864,858.2043589743607,0.0,100.0,100.0,686771.1383837498,34243.3343994217,902384.8375889997,487.16853741849184,5.655261432485862,906.5799999999999
45,2019-05-27 00:00:00+00:00,8612.54,8908.32,8589.0,8756.32,51886.768793,2019-05-27 23:59:59.999000+00:00,452651204.93490235,478773,27722.36963700,241864670.65173968,0,8979.758341243807,8242.507999999998,7505.257658756189,8251.010233581706,7144.996519162847,7239.052583003953,656.1550006661319,624.861151189937,31.29384947619485,60.880864574459224,-7.617825712166471,49.59305644096183,52.908543546656645,777.3398076923104,0.0,100.0,100.0,689260.5073487653,35826.68335200939,954271.6063819997,475.17935617431385,5.426701584390633,319.3199999999997
46,2019-05-28 00:00:00+00:00,8752.52,8798.49,8510.63,8715.64,31470.551534,2019-05-28 23:59:59.999000+00:00,273791910.63147590,349123,16561.87681100,144108437.06115802,0,9108.761951049039,8415.333999999999,7721.906048950958,8375.780647116035,7246.3283566362115,7388.826723320157,667.8325053180561,633.4554220155608,34.37708330249529,53.82945169394863,-9.65659643565946,49.5387755248375,53.987384848062135,724.1412820512851,21.42857142857143,92.85714285714286,71.42857142857143,702615.7584270444,37466.843870974146,922801.0548479997,461.79940216186293,5.298513960671425,287.8600000000006
47,2019-05-29 00:00:00+00:00,8716.87,8750.0,8406.6,8645.68,33880.865922,2019-05-29 23:59:59.999000+00:00,292094591.01803866,352317,17575.58031700,151595491.23598413,0,9087.028570303726,8551.495999999997,8015.963429696269,8477.649695184615,7336.609107820972,7539.5604545454535,663.7900658821773,639.5223507888841,24.26771509329319,48.621240050411544,-13.162800954232878,49.09668709896253,54.40497479662456,721.1766666666699,14.285714285714286,85.71428571428572,71.42857142857143,715911.58105852,38962.23093229532,888920.1889259997,453.3423020074441,5.243570222439925,343.39999999999964
48,2019-05-30 00:00:00+00:00,8646.5,9074.26,8005.0,8269.54,70379.998521,2019-05-30 23:59:59.999000+00:00,603312537.38084345,617341,34577.31059800,296613619.21904660,0,8945.930718038364,8600.321999999998,8254.713281961633,8520.52918597019,7396.798197638974,7673.307719367588,623.0528832371765,636.2284572785426,-13.175574041366076,48.28280012132963,-37.23383581799503,47.32611568966763,52.50901540118535,711.6678846153882,7.142857142857143,100.0,92.85714285714286,680356.2740227442,24718.906952153076,818540.1904049997,497.33642329262665,6.014076034369827,1069.2600000000002
