,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
22,2018-01-24 00:00:00+00:00,981.20000000,1074.00000000,953.09000000,1061.00000000,134257.79470000,2018-01-24 23:59:59.999000+00:00,135793371.30359060,164024,65704.16239000,66618089.35354220,0
23,2018-01-25 00:00:00+00:00,1060.34000000,1115.00000000,1030.26000000,1056.52000000,119415.93495000,2018-01-25 23:59:59.999000+00:00,127855243.16991910,140455,51616.93186000,55173677.07046420,0
24,2018-01-26 00:00:00+00:00,1055.29000000,1082.00000000,986.00000000,1051.03000000,145113.63800000,2018-01-26 23:59:59.999000+00:00,150237011.30051970,168271,65457.65737000,67827452.97853400,0
25,2018-01-27 00:00:00+00:00,1051.03000000,1127.99000000,1032.20000000,1118.99000000,96894.33839000,2018-01-27 23:59:59.999000+00:00,105043056.37682400,130125,45766.53699000,49629825.89151590,0
26,2018-01-28 00:00:00+00:00,1118.99000000,1277.00000000,1112.00000000,1251.96000000,143510.73586000,2018-01-28 23:59:59.999000+00:00,173283524.87516750,191653,75218.37986000,90855763.28965220,0
27,2018-01-29 00:00:00+00:00,1251.96000000,1258.89000000,1161.65000000,1177.01000000,105292.76808000,2018-01-29 23:59:59.999000+00:00,126282956.23860490,172601,48840.57937000,58534935.19062220,0
28,2018-01-30 00:00:00+00:00,1177.01000000,1186.85000000,1051.00000000,1085.50000000,155278.55404000,2018-01-30 23:59:59.999000+00:00,173857602.76472660,257484,69602.77847000,78061183.25828350,0
29,2018-01-31 00:00:00+00:00,1084.63000000,1135.00000000,1029.00000000,1124.81000000,100372.03783000,2018-01-31 23:59:59.999000+00:00,109226169.40308700,191394,50640.76647000,55078099.41515020,0
30,2018-02-01 00:00:00+00:00,1125.96000000,1164.99000000,981.00000000,1041.94000000,203355.29052000,2018-02-01 23:59:59.999000+00:00,220810878.73135090,343466,103607.53527000,112587064.50233980,0
31,2018-02-02 00:00:00+00:00,1041.89000000,1047.20000000,783.67000000,922.30000000,377375.22874000,2018-02-02 23:59:59.999000+00:00,348077470.81722150,501434,181803.82775000,167889492.18722150,0
32,2018-02-03 00:00:00+00:00,923.67000000,998.00000000,851.00000000,971.00000000,160037.88129000,2018-02-03 23:59:59.999000+00:00,150132852.16983070,277958,81177.46937000,76165426.97083700,0
33,2018-02-04 00:00:00+00:00,971.00000000,975.00000000,789.00000000,823.56000000,186446.03160000,2018-02-04 23:59:59.999000+00:00,163419119.01139310,291397,85023.08997000,74574008.44710110,0
34,2018-02-05 00:00:00+00:00,821.60000000,862.47000000,634.94000000,697.92000000,365516.52899000,2018-02-05 23:59:59.999000+00:00,270801309.65419200,430516,172545.91147000,127791783.26703600,0
35,2018-02-06 00:00:00+00:00,697.93000000,798.00000000,570.10000000,779.25000000,648944.42040000,2018-02-06 23:59:59.999000+00:00,435291131.04547760,685832,322992.49713000,216518421.16199930,0
36,2018-02-07 00:00:00+00:00,779.99000000,849.00000000,714.18000000,754.00000000,356403.44410000,2018-02-07 23:59:59.999000+00:00,282259408.68782730,394597,175794.37713000,139230064.66501170,0
37,2018-02-08 00:00:00+00:00,753.19000000,786.93000000,751.00000000,781.66000000,10516.26190000,2018-02-08 23:59:59.999000+00:00,8110366.54793310,8507,5608.73717000,4322984.75567100,0
38,2018-02-09 00:00:00+00:00,781.66000000,882.20000000,781.66000000,877.00000000,95447.67289000,2018-02-09 23:59:59.999000+00:00,81316368.02043540,196544,48219.20627000,41065080.69212890,0
39,2018-02-10 00:00:00+00:00,876.30000000,911.20000000,800.00000000,851.15000000,214818.06768000,2018-02-10 23:59:59.999000+00:00,184921264.97540710,342039,106790.73578000,91838495.01903430,0
40,2018-02-11 00:00:00+00:00,851.15000000,857.00000000,768.28000000,808.99000000,189323.40800000,2018-02-11 23:59:59.999000+00:00,154647315.01899800,318895,93816.64268000,76606662.62607830,0
41,2018-02-12 00:00:00+00:00,808.58000000,877.56000000,807.46000000,866.66000000,143586.93121000,2018-02-12 23:59:59.999000+00:00,122610007.85699210,300970,71318.44048000,60931441.31271000,0
42,2018-02-13 00:00:00+00:00,866.39000000,871.00000000,820.00000000,841.57000000,110305.93537000,2018-02-13 23:59:59.999000+00:00,92966057.37655680,234604,52069.10892000,43902195.12344390,0
43,2018-02-14 00:00:00+00:00,841.57000000,924.99000000,841.30000000,919.09000000,150342.85558000,2018-02-14 23:59:59.999000+00:00,133514830.89704840,297425,77859.33104000,69115076.36949150,0
44,2018-02-15 00:00:00+00:00,919.09000000,946.66000000,895.59000000,924.55000000,155637.78524000,2018-02-15 23:59:59.999000+00:00,143817533.14156030,308893,75296.76352000,69608824.82704310,0
45,2018-02-16 00:00:00+00:00,924.55000000,948.48000000,901.36000000,938.67000000,115540.16349000,2018-02-16 23:59:59.999000+00:00,107292023.64323890,247188,58076.47841000,53965172.15576340,0
46,2018-02-17 00:00:00+00:00,938.60000000,974.00000000,933.48000000,969.99000000,110091.03618000,2018-02-17 23:59:59.999000+00:00,105637458.53230330,224139,55838.89511000,53589187.40533720,0
47,2018-02-18 00:00:00+00:00,969.99000000,978.50000000,897.00000000,911.00000000,160129.79518000,2018-02-18 23:59:59.999000+00:00,149501060.85399620,287445,76779.45418000,71653112.03809310,0
48,2018-02-19 00:00:00+00:00,911.00000000,956.22000000,906.04000000,938.11000000,80099.49534000,2018-02-19 23:59:59.999000+00:00,75083849.37544660,188985,39939.92617000,37449846.39561810,0
49,2018-02-20 00:00:00+00:00,939.17000000,961.00000000,873.00000000,882.99000000,120056.67502000,2018-02-20 23:59:59.999000+00:00,111258169.98269990,225795,51589.65011000,47882656.04060700,0
50,2018-02-21 00:00:00+00:00,882.99000000,908.88000000,812.87000000,835.89000000,176200.55151000,2018-02-21 23:59:59.999000+00:00,151739402.98468700,324214,87081.74410000,75003256.84745940,0
51,2018-02-22 00:00:00+00:00,836.35000000,871.96000000,786.60000000,801.49000000,137561.85113000,2018-02-22 23:59:59.999000+00:00,112939926.71690960,265430,66047.98885000,54235297.72227190,0
52,2018-02-23 00:00:00+00:00,801.47000000,885.00000000,785.99000000,851.60000000,154507.41338000,2018-02-23 23:59:59.999000+00:00,130147658.00644790,283445,78138.49259000,65812197.02366920,0
53,2018-02-24 00:00:00+00:00,851.59000000,875.00000000,805.00000000,833.94000000,89311.57940000,2018-02-24 23:59:59.999000+00:00,75082869.27221530,180745,42475.83266000,35742853.26644500,0
54,2018-02-25 00:00:00+00:00,833.92000000,849.50000000,813.18000000,841.19000000,59431.26474000,2018-02-25 23:59:59.999000+00:00,49520472.19407260,134040,30059.73273000,25066747.78495790,0
55,2018-02-26 00:00:00+00:00,841.46000000,882.00000000,833.00000000,867.98000000,74911.46560000,2018-02-26 23:59:59.999000+00:00,64498089.20357200,135463,40273.49778000,34652951.89291830,0
56,2018-02-27 00:00:00+00:00,867.98000000,897.49000000,860.69000000,870.11000000,63487.68425000,2018-02-27 23:59:59.999000+00:00,55793476.98017200,113151,31371.55804000,27569970.85346770,0
57,2018-02-28 00:00:00+00:00,871.84000000,891.00000000,850.30000000,853.50000000,53620.45209000,2018-02-28 23:59:59.999000+00:00,46744924.41977600,102553,27052.02562000,23576664.62001030,0
58,2018-03-01 00:00:00+00:00,853.50000000,879.96000000,848.65000000,870.63000000,43785.00503000,2018-03-01 23:59:59.999000+00:00,37976139.75173690,89476,22585.28400000,19603857.33727670,0
59,2018-03-02 00:00:00+00:00,870.63000000,876.22000000,850.00000000,856.28000000,39436.26006000,2018-03-02 23:59:59.999000+00:00,34068626.38325950,77178,18068.41456000,15614620.31652370,0
60,2018-03-03 00:00:00+00:00,856.27000000,870.78000000,852.30000000,856.02000000,34170.29420000,2018-03-03 23:59:59.999000+00:00,29487108.37488000,65375,15376.67570000,13272220.34219830,0
61,2018-03-04 00:00:00+00:00,856.51000000,868.00000000,836.24000000,866.66000000,29735.01829000,2018-03-04 23:59:59.999000+00:00,25364732.86436440,64562,15317.96521000,13061032.86512280,0
62,2018-03-05 00:00:00+00:00,866.61000000,871.75000000,847.20000000,849.84000000,30567.79813000,2018-03-05 23:59:59.999000+00:00,26391332.15467580,61568,12799.98986000,11065449.08685750,0
63,2018-03-06 00:00:00+00:00,849.81000000,853.18000000,803.01000000,813.11000000,48658.06883000,2018-03-06 23:59:59.999000+00:00,40340972.83291270,90220,22191.73389000,18401910.62372530,0
64,2018-03-07 00:00:00+00:00,813.31000000,826.20000000,718.40000000,749.90000000,109013.28380000,2018-03-07 23:59:59.999000+00:00,83030975.90436890,157657,48470.06648000,36781464.41114630,0
65,2018-03-08 00:00:00+00:00,749.02000000,772.07000000,684.00000000,695.46000000,76312.77819000,2018-03-08 23:59:59.999000+00:00,55751521.78456150,124325,36044.50510000,26338275.29885890,0
66,2018-03-09 00:00:00+00:00,695.48000000,727.92000000,640.00000000,723.71000000,116545.37303000,2018-03-09 23:59:59.999000+00:00,79262060.75400760,174238,60668.11131000,41319376.25041640,0
67,2018-03-10 00:00:00+00:00,723.65000000,745.00000000,673.06000000,680.58000000,63012.67972000,2018-03-10 23:59:59.999000+00:00,45345997.50423290,98429,31800.29863000,22911200.99151190,0
68,2018-03-11 00:00:00+00:00,680.58000000,735.00000000,659.15000000,720.85000000,73967.35869000,2018-03-11 23:59:59.999000+00:00,51773437.86712320,108011,38421.73903000,26903570.28100540,0
69,2018-03-12 00:00:00+00:00,721.00000000,740.50000000,676.31000000,697.11000000,67732.85988000,2018-03-12 23:59:59.999000+00:00,48042091.34638400,107566,31034.85323000,22068909.99726320,0
70,2018-03-13 00:00:00+00:00,696.52000000,713.76000000,680.00000000,689.94000000,55735.18315000,2018-03-13 23:59:59.999000+00:00,38651705.85401960,110481,26716.95139000,18575299.55125520,0
71,2018-03-14 00:00:00+00:00,690.16000000,703.54000000,585.00000000,610.10000000,89904.25415000,2018-03-14 23:59:59.999000+00:00,57785217.48530550,139296,39532.62564000,25438176.25918170,0
72,2018-03-15 00:00:00+00:00,610.10000000,621.12000000,570.00000000,608.83000000,94426.72453000,2018-03-15 23:59:59.999000+00:00,56487242.00878460,139923,46470.38535000,27835899.84016650,0
73,2018-03-16 00:00:00+00:00,608.83000000,625.30000000,584.15000000,599.05000000,64720.20994000,2018-03-16 23:59:59.999000+00:00,39356556.47210970,84631,33403.29506000,20344035.08702480,0
74,2018-03-17 00:00:00+00:00,599.03000000,609.26000000,544.00000000,546.95000000,68022.45920000,2018-03-17 23:59:59.999000+00:00,39167671.24789790,85603,32527.71191000,18706692.77826370,0
75,2018-03-18 00:00:00+00:00,547.98000000,560.00000000,450.00000000,537.00000000,248817.22600000,2018-03-18 23:59:59.999000+00:00,125170992.06325350,273110,114393.25553000,57727396.53869080,0
76,2018-03-19 00:00:00+00:00,537.39000000,560.00000000,515.80000000,556.88000000,184798.77062000,2018-03-19 23:59:59.999000+00:00,99812549.63890140,190236,91723.14578000,49567220.40022150,0
77,2018-03-20 00:00:00+00:00,556.88000000,567.87000000,515.00000000,557.00000000,135426.91549000,2018-03-20 23:59:59.999000+00:00,73696454.55947950,141920,67726.94222000,36860017.18479350,0
78,2018-03-21 00:00:00+00:00,557.00000000,590.52000000,545.11000000,559.17000000,117019.17321000,2018-03-21 23:59:59.999000+00:00,66572210.67095110,139151,57668.25343000,32774544.67269290,0
79,2018-03-22 00:00:00+00:00,559.15000000,578.60000000,516.00000000,539.92000000,111106.19916000,2018-03-22 23:59:59.999000+00:00,60459505.60659080,123941,55271.47004000,30077484.37141800,0
80,2018-03-23 00:00:00+00:00,539.78000000,544.72000000,506.71000000,543.03000000,106416.06746000,2018-03-23 23:59:59.999000+00:00,55542669.04309830,122067,53573.84272000,27978541.85792030,0
81,2018-03-24 00:00:00+00:00,543.20000000,545.99000000,518.63000000,520.22000000,87710.78945000,2018-03-24 23:59:59.999000+00:00,46963103.45073160,104841,41522.36464000,22242100.38139730,0
82,2018-03-25 00:00:00+00:00,521.17000000,536.00000000,512.00000000,523.74000000,71903.17130000,2018-03-25 23:59:59.999000+00:00,37482165.18208220,90242,33854.54926000,17655912.67093830,0
83,2018-03-26 00:00:00+00:00,523.95000000,527.67000000,465.56000000,485.00000000,151084.23688000,2018-03-26 23:59:59.999000+00:00,74104022.13000240,144216,76715.81596000,37587633.55547330,0
84,2018-03-27 00:00:00+00:00,485.00000000,491.55000000,446.00000000,448.50000000,138188.76042000,2018-03-27 23:59:59.999000+00:00,63816245.42740860,139179,61442.73325000,28392464.63633370,0
85,2018-03-28 00:00:00+00:00,448.50000000,466.00000000,440.14000000,446.67000000,89895.47885000,2018-03-28 23:59:59.999000+00:00,40547475.95366830,90706,43268.16083000,19526756.91968050,0
86,2018-03-29 00:00:00+00:00,446.07000000,449.43000000,380.00000000,384.00000000,225341.94316000,2018-03-29 23:59:59.999000+00:00,91719449.93042180,176576,105223.74466000,42823913.34205660,0
87,2018-03-30 00:00:00+00:00,383.87000000,412.04000000,366.00000000,392.43000000,292254.79437000,2018-03-30 23:59:59.999000+00:00,112316125.32671660,232555,139653.28026000,53711196.76924220,0
88,2018-03-31 00:00:00+00:00,392.40000000,419.40000000,388.52000000,393.92000000,167833.59399000,2018-03-31 23:59:59.999000+00:00,67461541.58866280,134396,85749.94972000,34500084.51846050,0
89,2018-04-01 00:00:00+00:00,393.93000000,399.91000000,356.90000000,378.58000000,150493.99422000,2018-04-01 23:59:59.999000+00:00,56620178.35434070,119329,71969.44590000,27073234.65485070,0
90,2018-04-02 00:00:00+00:00,378.58000000,394.87000000,375.00000000,385.05000000,113242.14191000,2018-04-02 23:59:59.999000+00:00,43596858.50247120,95810,60918.09989000,23456311.31964970,0
91,2018-04-03 00:00:00+00:00,385.00000000,419.08000000,380.13000000,415.01000000,137897.55565000,2018-04-03 23:59:59.999000+00:00,55385110.15483810,118778,72741.86375000,29203166.49757170,0
92,2018-04-04 00:00:00+00:00,415.00000000,416.50000000,370.00000000,378.16000000,140598.39668000,2018-04-04 23:59:59.999000+00:00,54594624.75694240,132792,69080.32064000,26802920.54293460,0
93,2018-04-05 00:00:00+00:00,378.15000000,387.03000000,365.61000000,381.22000000,120314.05875000,2018-04-05 23:59:59.999000+00:00,45411126.89561740,103370,60702.08220000,22942001.54386410,0
94,2018-04-06 00:00:00+00:00,381.56000000,385.91000000,362.54000000,368.89000000,74458.69141000,2018-04-06 23:59:59.999000+00:00,27645272.51650700,69396,36948.37773000,13722741.93768630,0
95,2018-04-07 00:00:00+00:00,368.89000000,394.75000000,368.28000000,384.51000000,71463.42848000,2018-04-07 23:59:59.999000+00:00,27442723.65521810,65341,39310.34310000,15088027.53374130,0
96,2018-04-08 00:00:00+00:00,384.51000000,404.05000000,384.00000000,400.40000000,57395.52936000,2018-04-08 23:59:59.999000+00:00,22720923.54700050,61290,31269.11717000,12384767.57747670,0
97,2018-04-09 00:00:00+00:00,400.40000000,431.99000000,387.10000000,399.44000000,151653.50413000,2018-04-09 23:59:59.999000+00:00,61605245.86727480,122647,81164.60858000,33028431.07245560,0
98,2018-04-10 00:00:00+00:00,399.25000000,418.68000000,391.40000000,416.07000000,81394.29605000,2018-04-10 23:59:59.999000+00:00,32805764.10197230,73634,39654.82636000,16004029.83185100,0
99,2018-04-11 00:00:00+00:00,415.53000000,433.54000000,410.38000000,429.52000000,86706.68627000,2018-04-11 23:59:59.999000+00:00,36371404.22510470,76885,44672.00021000,18743004.71810890,0
100,2018-04-12 00:00:00+00:00,429.90000000,499.00000000,412.88000000,495.67000000,249766.38316000,2018-04-12 23:59:59.999000+00:00,113968625.28633960,202769,121547.23979000,55471535.40865620,0
101,2018-04-13 00:00:00+00:00,494.30000000,530.00000000,480.22000000,495.11000000,251752.08782000,2018-04-13 23:59:59.999000+00:00,127274585.04245970,206506,123872.45036000,62548394.17205760,0
102,2018-04-14 00:00:00+00:00,494.69000000,515.00000000,485.58000000,502.68000000,121283.33380000,2018-04-14 23:59:59.999000+00:00,60727364.27405790,98631,60998.98842000,30544457.20975630,0
103,2018-04-15 00:00:00+00:00,502.68000000,535.00000000,502.51000000,533.88000000,108739.15395000,2018-04-15 23:59:59.999000+00:00,56506254.97253160,93171,57139.99073000,29710349.75776470,0
104,2018-04-16 00:00:00+00:00,533.88000000,538.00000000,497.31000000,511.46000000,130359.52549000,2018-04-16 23:59:59.999000+00:00,66652300.80679620,103147,60079.00406000,30729925.47762470,0
105,2018-04-17 00:00:00+00:00,512.09000000,521.20000000,500.02000000,502.56000000,96541.96382000,2018-04-17 23:59:59.999000+00:00,49273622.85307060,91563,46910.09255000,23946544.54982590,0
106,2018-04-18 00:00:00+00:00,502.56000000,526.99000000,501.12000000,526.09000000,73161.95251000,2018-04-18 23:59:59.999000+00:00,37673780.83688760,68912,40719.86775000,20988712.96744070,0
107,2018-04-19 00:00:00+00:00,526.49000000,571.61000000,521.03000000,568.14000000,112235.77328000,2018-04-19 23:59:59.999000+00:00,61044208.31751140,100508,58720.48369000,31889417.11774140,0
108,2018-04-20 00:00:00+00:00,568.14000000,622.17000000,556.50000000,617.09000000,160209.03951000,2018-04-20 23:59:59.999000+00:00,93907683.47732830,153184,74320.28896000,43506166.78881280,0
109,2018-04-21 00:00:00+00:00,616.80000000,624.50000000,570.23000000,604.87000000,159364.95353000,2018-04-21 23:59:59.999000+00:00,95664939.94081830,159407,78153.60888000,46861099.64117870,0
110,2018-04-22 00:00:00+00:00,604.87000000,643.49000000,589.00000000,620.92000000,120127.37280000,2018-04-22 23:59:59.999000+00:00,74788729.84931920,122258,61246.48956000,38184257.04330510,0
111,2018-04-23 00:00:00+00:00,620.67000000,649.11000000,618.02000000,645.09000000,77475.70793000,2018-04-23 23:59:59.999000+00:00,49473079.44494780,88353,39248.30497000,25074915.27186450,0
112,2018-04-24 00:00:00+00:00,644.58000000,712.99000000,643.76000000,701.58000000,171437.66972000,2018-04-24 23:59:59.999000+00:00,118180314.71657870,159888,91426.36964000,62994280.59660920,0
113,2018-04-25 00:00:00+00:00,701.16000000,703.30000000,593.83000000,618.00000000,341439.50428000,2018-04-25 23:59:59.999000+00:00,218497368.19349800,309129,168602.81904000,107875026.52506130,0
114,2018-04-26 00:00:00+00:00,617.73000000,666.19000000,600.00000000,661.51000000,155754.00815000,2018-04-26 23:59:59.999000+00:00,98084636.57769930,150017,76481.83444000,48219285.06520120,0
115,2018-04-27 00:00:00+00:00,661.51000000,686.82000000,635.73000000,643.46000000,134803.48389000,2018-04-27 23:59:59.999000+00:00,89621495.41790060,132051,65494.83214000,43584183.33973510,0
116,2018-04-28 00:00:00+00:00,643.41000000,694.90000000,638.76000000,682.86000000,113128.36337000,2018-04-28 23:59:59.999000+00:00,76596615.43294750,114761,58734.58851000,39786611.31266020,0
117,2018-04-29 00:00:00+00:00,683.50000000,700.49000000,665.28000000,690.85000000,110020.23869000,2018-04-29 23:59:59.999000+00:00,75235079.30184480,121177,52218.32161000,35747869.59125030,0
118,2018-04-30 00:00:00+00:00,690.85000000,695.30000000,662.20000000,670.78000000,112494.91720000,2018-04-30 23:59:59.999000+00:00,76654028.97975390,109155,56599.46199000,38596782.92233760,0
119,2018-05-01 00:00:00+00:00,670.78000000,675.60000000,627.58000000,672.00000000,133123.66675000,2018-05-01 23:59:59.999000+00:00,87065924.85114830,120421,60363.54848000,39426790.59210050,0
120,2018-05-02 00:00:00+00:00,671.99000000,691.99000000,663.00000000,688.56000000,86185.50330000,2018-05-02 23:59:59.999000+00:00,58547697.50570350,97534,47460.17330000,32261968.39361990,0
121,2018-05-03 00:00:00+00:00,688.55000000,792.08000000,685.39000000,779.00000000,229419.20900000,2018-05-03 23:59:59.999000+00:00,169982888.33833640,210459,118584.02308000,87775109.77360090,0
122,2018-05-04 00:00:00+00:00,779.00000000,810.00000000,756.91000000,785.99000000,179924.40215000,2018-05-04 23:59:59.999000+00:00,141283262.92413220,161690,90632.87892000,71235800.14789630,0
123,2018-05-05 00:00:00+00:00,785.80000000,832.66000000,781.56000000,819.50000000,128631.18764000,2018-05-05 23:59:59.999000+00:00,104594301.60936390,121136,68646.32685000,55817590.00757500,0
124,2018-05-06 00:00:00+00:00,819.50000000,839.99000000,752.49000000,794.30000000,166871.16002000,2018-05-06 23:59:59.999000+00:00,132187629.45068900,154829,83663.13801000,66427974.42341990,0
125,2018-05-07 00:00:00+00:00,794.30000000,799.14000000,701.00000000,752.49000000,284237.06328000,2018-05-07 23:59:59.999000+00:00,210066185.28612950,232411,128638.27791000,95026417.28709860,0
126,2018-05-08 00:00:00+00:00,753.00000000,777.00000000,720.02000000,748.99000000,135106.19621000,2018-05-08 23:59:59.999000+00:00,101156197.25733180,126971,65785.64028000,49239934.89447100,0
127,2018-05-09 00:00:00+00:00,748.99000000,760.74000000,710.26000000,751.75000000,112353.37758000,2018-05-09 23:59:59.999000+00:00,82933836.45451400,104593,56905.42297000,42032849.91733500,0
128,2018-05-10 00:00:00+00:00,752.40000000,769.88000000,720.00000000,722.52000000,102019.29933000,2018-05-10 23:59:59.999000+00:00,76658823.46303080,99850,51561.01377000,38797465.57447480,0
129,2018-05-11 00:00:00+00:00,722.52000000,737.23000000,663.00000000,676.96000000,216953.54991000,2018-05-11 23:59:59.999000+00:00,150336847.82806850,192008,101003.74344000,69952774.71207490,0
130,2018-05-12 00:00:00+00:00,676.96000000,690.20000000,633.20000000,684.11000000,166801.07487000,2018-05-12 23:59:59.999000+00:00,111101666.32392630,159177,78843.94356000,52499825.00380480,0
131,2018-05-13 00:00:00+00:00,684.56000000,742.00000000,666.31000000,729.08000000,136022.39207000,2018-05-13 23:59:59.999000+00:00,96516164.98418590,116733,70003.23059000,49661581.19954880,0
132,2018-05-14 00:00:00+00:00,729.08000000,743.90000000,686.00000000,727.49000000,183466.92240000,2018-05-14 23:59:59.999000+00:00,131397089.11491410,152787,89358.81076000,64060315.62225620,0
133,2018-05-15 00:00:00+00:00,727.49000000,740.00000000,695.00000000,704.91000000,127191.21863000,2018-05-15 23:59:59.999000+00:00,91869541.84247220,115906,65194.99165000,47126392.06289730,0
134,2018-05-16 00:00:00+00:00,704.91000000,712.84000000,673.52000000,706.29000000,118902.46895000,2018-05-16 23:59:59.999000+00:00,82315246.51320330,121956,59502.98405000,41222835.60421820,0
135,2018-05-17 00:00:00+00:00,706.80000000,719.25000000,662.00000000,667.62000000,106723.38375000,2018-05-17 23:59:59.999000+00:00,74320001.25376880,109610,51643.55118000,35999130.55302080,0
136,2018-05-18 00:00:00+00:00,667.62000000,694.90000000,656.00000000,692.60000000,106541.66307000,2018-05-18 23:59:59.999000+00:00,72118376.52380140,114419,54699.90084000,37057267.62121270,0
137,2018-05-19 00:00:00+00:00,693.26000000,717.80000000,682.31000000,697.00000000,88828.85641000,2018-05-19 23:59:59.999000+00:00,62026599.80977050,99860,45052.07989000,31452211.21519650,0
138,2018-05-20 00:00:00+00:00,697.00000000,729.88000000,688.40000000,716.16000000,86004.74090000,2018-05-20 23:59:59.999000+00:00,61227466.29248830,91685,43571.09472000,31042626.10700530,0
139,2018-05-21 00:00:00+00:00,716.16000000,720.46000000,688.00000000,696.70000000,96085.15451000,2018-05-21 23:59:59.999000+00:00,67799023.54998430,89438,43697.48560000,30857840.28836450,0
