,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
12,2021-09-01 04:12:00+00:00,47157.17000000,47199.00000000,47154.81000000,47194.23000000,62.00975000,2021-09-01 04:12:59.999000+00:00,2925770.34700870,1114,28.42284000,1341025.19850980,0
13,2021-09-01 04:13:00+00:00,47194.23000000,47222.22000000,47153.80000000,47218.15000000,48.39916000,2021-09-01 04:13:59.999000+00:00,2283687.18601150,1209,18.75134000,884963.83227140,0
14,2021-09-01 04:14:00+00:00,47218.16000000,47250.00000000,47218.15000000,47241.75000000,35.41434000,2021-09-01 04:14:59.999000+00:00,1672865.82484190,897,19.02609000,898717.31397900,0
15,2021-09-01 04:15:00+00:00,47238.56000000,47250.01000000,47200.94000000,47208.38000000,55.85539000,2021-09-01 04:15:59.999000+00:00,2638417.02538850,830,21.79087000,1029510.65306010,0
16,2021-09-01 04:16:00+00:00,47209.39000000,47209.39000000,47162.13000000,47180.57000000,21.00545000,2021-09-01 04:16:59.999000+00:00,991097.65684920,695,6.11487000,288523.16886200,0
17,2021-09-01 04:17:00+00:00,47180.56000000,47210.66000000,47180.56000000,47207.91000000,29.10705000,2021-09-01 04:17:59.999000+00:00,1373733.64168940,690,9.01721000,425562.25443420,0
18,2021-09-01 04:18:00+00:00,47210.40000000,47210.41000000,47167.34000000,47170.07000000,74.62262000,2021-09-01 04:18:59.999000+00:00,3521894.50759350,795,30.09781000,1420309.96631590,0
19,2021-09-01 04:19:00+00:00,47170.07000000,47177.08000000,47150.00000000,47150.01000000,17.68211000,2021-09-01 04:19:59.999000+00:00,833899.84474820,680,8.93600000,421430.47577370,0
20,2021-09-01 04:20:00+00:00,47150.00000000,47155.67000000,47108.55000000,47150.57000000,71.30942000,2021-09-01 04:20:59.999000+00:00,3361612.35585120,923,18.81864000,886981.31382010,0
21,2021-09-01 04:21:00+00:00,47150.56000000,47182.61000000,47146.50000000,47176.17000000,20.82679000,2021-09-01 04:21:59.999000+00:00,982228.29127210,568,5.70796000,269180.34340640,0
22,2021-09-01 04:22:00+00:00,47176.17000000,47176.18000000,47104.66000000,47109.03000000,29.25532000,2021-09-01 04:22:59.999000+00:00,1378872.50732410,625,14.00623000,660064.04211550,0
